,R0_v_mean,R0_y_mean,w_v_mean,w_y_mean,cv_mean,cy_mean,tv_0_mean,ty_0_mean,det_prob_v_mean,det_prob_y_mean,confirmed_dispersion_v_mean,confirmed_dispersion_y_mean,S_rate_ini_mean,Rcv_rate_ini_mean,Rcy_rate_ini_mean,Rv_rate_ini_mean,Ry_rate_ini_mean,R_rate_ini_mean,R0_v_std,R0_y_std,w_v_std,w_y_std,cv_std,cy_std,tv_0_std,ty_0_std,det_prob_v_std,det_prob_y_std,confirmed_dispersion_v_std,confirmed_dispersion_y_std,S_rate_ini_std,Rcv_rate_ini_std,Rcy_rate_ini_std,Rv_rate_ini_std,Ry_rate_ini_std,R_rate_ini_std,R0_v_neff,R0_y_neff,w_v_neff,w_y_neff,cv_neff,cy_neff,tv_0_neff,ty_0_neff,det_prob_v_neff,det_prob_y_neff,confirmed_dispersion_v_neff,confirmed_dispersion_y_neff,S_rate_ini_neff,Rcv_rate_ini_neff,Rcy_rate_ini_neff,Rv_rate_ini_neff,Ry_rate_ini_neff,R_rate_ini_neff,R0_v_rhat,R0_y_rhat,w_v_rhat,w_y_rhat,cv_rhat,cy_rhat,tv_0_rhat,ty_0_rhat,det_prob_v_rhat,det_prob_y_rhat,confirmed_dispersion_v_rhat,confirmed_dispersion_y_rhat,S_rate_ini_rhat,Rcv_rate_ini_rhat,Rcy_rate_ini_rhat,Rv_rate_ini_rhat,Ry_rate_ini_rhat,R_rate_ini_rhat,bv_log_likelihood_mean,bv_log_likelihood_std,by_log_likelihood_mean,by_log_likelihood_std,runtime,bv_rmse,by_rmse,bv_mape,by_mape,bv_mae,by_mae,bv_corr,by_corr,bv_r2,by_r2,file_num,log_likelihood_sum,log_likelihood_std,neff_mean,rhat_mean
2874,2.013,1.149,0.495,0.562,0.74,0.445,17.75,15.823,0.484,0.567,1.422,1.341,0.681,0.083,0.031,0.726,0.797,0.382,0.022,0.014,0.022,0.019,0.019,0.019,0.195,0.162,0.017,0.017,0.095,0.09,0.022,0.013,0.014,0.02,0.02,0.02,1285.0,1407.0,1432.0,1273.0,1307.0,1197.0,1264.0,1507.0,1621.0,1281.0,1362.0,1295.0,1890.0,772.0,812.0,1247.0,1275.0,1058.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-660.2880413740962,8.628123106438526,-832.8451396626476,8.394550232903073,0.0671030535962846,415.399341291122,113.3748049843031,353223500185931.2,0.7020411431370872,123.70261437908496,53.87581699346405,0.1711765447760954,0.5340618997383346,-309.71070544425936,0.1658803851681906,2875,-1493.1331810367437,17.0226733393416,1293.611111111111,1.0005555555555554
2875,1.594,1.248,0.161,0.174,0.206,0.139,13.288,14.724,0.181,0.352,0.401,0.519,0.47,0.016,0.015,0.375,0.189,0.136,0.017,0.002,0.012,0.01,0.02,0.019,0.179,0.175,0.017,0.014,0.076,0.068,0.018,0.005,0.005,0.018,0.014,0.015,1423.0,1131.0,1321.0,1100.0,1052.0,1425.0,1415.0,1336.0,958.0,1424.0,1310.0,1012.0,934.0,779.0,804.0,1038.0,760.0,429.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-496.4939360657162,8.23586983450188,-677.2630517517662,8.495460571321528,0.1116058889362547,37.263327220681134,99.57052382952637,500399958596722.4,0.474566616609358,15.209150326797385,42.21895424836601,0.6893413368852918,0.7867664020953884,-1.500275529008774,0.3566359172803401,2876,-1173.7569878174822,16.731330405823407,1091.7222222222222,1.0
2876,1.778,1.242,0.373,0.6,0.917,0.686,16.462,19.493,0.555,0.667,0.679,1.169,0.48,0.059,0.089,0.679,0.231,0.528,0.018,0.006,0.016,0.018,0.02,0.019,0.179,0.177,0.019,0.018,0.071,0.09,0.017,0.018,0.009,0.019,0.016,0.018,1258.0,696.0,1195.0,1740.0,1011.0,1759.0,1376.0,1174.0,1097.0,1555.0,1534.0,1339.0,1918.0,1131.0,703.0,1190.0,1132.0,1275.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-535.3179317304717,2.496981683555906,-796.5022301010675,7.397565245616902,0.1251589735349019,255.53686916620853,240.04323888822137,618141125325363.6,1.1235624049110422,69.45098039215686,108.19281045751634,0.5613628527156279,0.3522569374363642,-116.57953788662329,-2.7391611610148847,2877,-1331.8201618315393,9.894546929172808,1282.388888888889,1.0
2877,2.65,1.249,0.055,0.263,0.659,0.05,16.139,20.397,0.074,0.476,0.09,1.554,0.416,0.05,0.052,0.866,0.367,0.515,0.018,0.001,0.004,0.013,0.02,0.018,0.168,0.196,0.004,0.015,0.036,0.091,0.016,0.018,0.016,0.017,0.017,0.018,1063.0,1017.0,847.0,1264.0,808.0,662.0,1101.0,988.0,975.0,1050.0,791.0,1057.0,1002.0,925.0,951.0,520.0,1037.0,1245.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.01,1.0,1.0,1.0,-436.9207521745943,7.158603445591703,-863.6954130863373,10.712124575202454,0.1311790414651235,8.093106079440199,132.1053748541651,529835250278882.3,0.9808224658569338,4.787581699346405,66.77777777777777,0.951942913628702,0.2508722680369756,0.8820616423467318,-0.1324947656373345,2878,-1300.6161652609317,17.870728020794157,961.2777777777778,1.0016666666666667
2878,2.238,1.245,0.335,0.686,0.215,0.921,15.597,17.133,0.442,0.594,0.897,1.045,0.363,0.097,0.013,0.739,0.412,0.51,0.02,0.005,0.017,0.019,0.02,0.019,0.189,0.161,0.019,0.017,0.081,0.084,0.018,0.003,0.003,0.018,0.016,0.018,937.0,903.0,796.0,1032.0,1031.0,1080.0,1382.0,1127.0,949.0,1105.0,1198.0,1129.0,1207.0,1002.0,816.0,928.0,909.0,1346.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-565.5396816386003,3.5882859709865498,-783.5053071565981,7.026975378930162,0.1225773372915056,167.7616676245888,144.84652120738818,382658791868083.3,0.7828867007402159,74.86274509803921,65.83333333333333,0.818980064029271,0.6413786750870385,-49.67690450773765,-0.3614803144313945,2879,-1349.0449887951984,10.615261349916711,1048.7222222222222,1.001111111111111
2879,2.054,1.218,0.594,0.225,0.847,0.928,16.131,14.148,0.721,0.764,0.986,0.393,0.25,0.096,0.011,0.397,0.101,0.242,0.021,0.012,0.021,0.011,0.02,0.018,0.181,0.172,0.019,0.019,0.074,0.053,0.016,0.004,0.001,0.016,0.001,0.017,1206.0,507.0,1109.0,948.0,1066.0,1520.0,1080.0,989.0,999.0,972.0,852.0,1323.0,1091.0,939.0,1283.0,1089.0,812.0,1283.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-579.0209110305237,3.559482007857509,-652.3455687865189,5.7903861024660745,0.0980391781859927,315.5493006031088,72.52514776836742,353223500185924.0,0.5922481433593831,119.97058823529412,36.1797385620915,0.6972131637388788,0.8156876460893412,-178.2912329507772,0.6586715625467467,2880,-1231.3664798170425,9.349868110323584,1059.3333333333333,1.001111111111111
2880,2.886,1.244,0.155,0.272,0.719,0.141,12.85,15.477,0.759,0.788,1.746,0.789,0.551,0.096,0.015,0.251,0.487,0.114,0.021,0.005,0.017,0.013,0.02,0.019,0.214,0.181,0.019,0.02,0.087,0.081,0.02,0.004,0.004,0.019,0.02,0.011,1292.0,891.0,1222.0,1586.0,1168.0,1465.0,1163.0,1372.0,1587.0,1490.0,1558.0,1278.0,1664.0,1249.0,928.0,1395.0,1250.0,1013.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-719.1360244072965,6.345560220549903,-725.7293416407274,6.965696968834144,0.1070755747291776,1069.8198034083618,97.9205944143392,3179011501673358.0,0.5627256821873734,213.05228758169932,45.63725490196079,-0.0934659403552729,0.655144669319456,-2059.847594382531,0.377780940291754,2881,-1444.865366048024,13.311257189384047,1309.5,1.001111111111111
2881,2.661,1.178,0.619,0.761,0.83,0.181,19.978,18.159,0.305,0.417,1.067,1.5,0.456,0.09,0.014,0.736,0.152,0.742,0.02,0.015,0.021,0.019,0.02,0.02,0.189,0.151,0.014,0.015,0.09,0.095,0.018,0.008,0.004,0.019,0.016,0.018,1315.0,959.0,1215.0,1053.0,991.0,1300.0,1575.0,1344.0,1104.0,1318.0,1328.0,1264.0,1367.0,973.0,1061.0,1085.0,481.0,1517.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,-606.0623052330903,7.47586100576233,-874.0129395465457,9.211142043096672,0.084769664340549,164.50693312365786,133.25407570806402,29435291682161.72,0.8967148222598109,62.80065359477124,66.31699346405229,0.7069682267116655,0.4839272304413469,-47.72961967997098,-0.1522752413103241,2882,-1480.075244779636,16.687003048859,1180.5555555555557,1.0016666666666667
2882,2.692,1.247,0.885,0.271,0.763,0.046,19.699,14.129,0.475,0.541,0.985,0.731,0.183,0.096,0.011,0.834,0.188,0.447,0.02,0.003,0.021,0.015,0.02,0.018,0.179,0.174,0.017,0.018,0.087,0.087,0.016,0.003,0.001,0.019,0.018,0.019,1560.0,1113.0,720.0,1154.0,1477.0,890.0,1682.0,1095.0,1332.0,1041.0,1626.0,1057.0,980.0,959.0,988.0,800.0,1077.0,1615.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,-587.1094015198678,5.392610976263935,-719.0480833879475,11.267978405700458,0.0945871422688166,283.55633957366973,84.61898456622845,323788208503763.06,0.5807587739327416,102.38888888888889,40.71895424836601,0.7538593468266365,0.8022845163958567,-143.77825331915534,0.5353447517304294,2883,-1306.1574849078152,16.660589381964392,1175.888888888889,1.001111111111111
2883,2.071,1.185,0.552,0.669,0.438,0.345,19.708,17.346,0.441,0.548,0.86,1.07,0.584,0.05,0.033,0.791,0.129,0.859,0.021,0.015,0.02,0.02,0.02,0.019,0.172,0.162,0.017,0.017,0.08,0.089,0.017,0.017,0.014,0.019,0.015,0.017,1705.0,1119.0,1300.0,1751.0,1413.0,1499.0,1575.0,1365.0,1278.0,2024.0,1275.0,1643.0,1868.0,1115.0,537.0,1567.0,703.0,830.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.01,1.0,-564.1580974888641,3.630795016078448,-789.7208980054781,7.172691877095367,0.0977303546004825,231.53218342335117,163.11094804625782,382658791868083.1,0.7846812216533272,64.48692810457516,67.7483660130719,0.5968428030034365,0.6170349976416053,-95.52667456562644,-0.7264796030216818,2884,-1353.8789954943422,10.803486893173815,1364.8333333333333,1.0027777777777778
2884,2.099,1.212,0.195,0.133,0.457,0.41,20.486,18.902,0.357,0.474,0.926,0.901,0.43,0.084,0.016,0.618,0.128,0.23,0.021,0.013,0.014,0.013,0.02,0.019,0.188,0.195,0.019,0.018,0.078,0.081,0.018,0.012,0.006,0.018,0.013,0.016,1162.0,556.0,1291.0,1231.0,1237.0,1167.0,1130.0,867.0,1049.0,1366.0,1021.0,1214.0,1037.0,763.0,849.0,1017.0,631.0,1323.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,-571.3268440208977,3.756141770962016,-743.3540606354741,6.444313668807867,0.0894555721018049,118.04826890238448,120.1661227585526,1000799917193446.4,0.9350907961355076,45.40196078431372,55.6764705882353,0.6359852694979685,0.4211837892116322,-24.092495538229997,0.0629574219886982,2885,-1314.6809046563717,10.200455439769883,1050.611111111111,1.0016666666666667
2885,2.657,1.243,0.474,0.322,0.095,0.255,17.142,16.189,0.754,0.791,1.51,0.809,0.621,0.094,0.014,0.285,0.446,0.229,0.02,0.006,0.02,0.014,0.02,0.019,0.181,0.18,0.019,0.02,0.087,0.08,0.019,0.006,0.004,0.019,0.02,0.02,1476.0,843.0,1543.0,1093.0,1435.0,1362.0,1371.0,1354.0,1381.0,1203.0,1301.0,1488.0,1384.0,856.0,1175.0,1251.0,1325.0,1631.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-671.5031407777271,5.3456191238445525,-729.9537823294107,6.994572731507691,0.0920208430952496,923.6477821606004,79.71113083556754,353223500185979.06,0.5210844729050681,231.359477124183,38.65686274509804,0.0865413543027282,0.7923227090920137,-1535.163328819642,0.5876811701733116,2886,-1401.4569231071378,12.340191855352243,1304.0,1.0005555555555554
2886,2.104,1.206,0.885,0.562,0.779,0.502,20.864,17.742,0.644,0.702,1.461,1.278,0.715,0.086,0.043,0.487,0.81,0.49,0.021,0.014,0.02,0.018,0.019,0.02,0.188,0.173,0.018,0.018,0.091,0.086,0.02,0.011,0.017,0.021,0.02,0.02,1874.0,1098.0,1452.0,1580.0,1956.0,1394.0,1729.0,1605.0,1661.0,1418.0,1702.0,1812.0,1552.0,942.0,1184.0,1996.0,1274.0,1784.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-665.0320381019509,5.737796244546617,-815.8669823594198,7.353496877131269,0.068246633807818,763.7843592177185,113.46296651878016,353223500185935.8,0.7161311994027528,194.9967320261438,56.15359477124183,0.0700756200787652,0.5697850821661664,-1049.4276166948423,0.1645826390437851,2887,-1480.8990204613706,13.091293121677886,1556.2777777777778,1.001111111111111
2887,1.614,1.249,0.602,0.294,0.237,0.462,18.796,18.135,0.593,0.683,0.723,0.83,0.663,0.094,0.012,0.89,0.407,0.753,0.018,0.001,0.019,0.012,0.02,0.02,0.172,0.181,0.019,0.019,0.076,0.086,0.018,0.006,0.002,0.009,0.019,0.019,1137.0,678.0,1615.0,1374.0,1327.0,1272.0,1363.0,1537.0,1108.0,1312.0,1244.0,1291.0,1119.0,1382.0,921.0,1130.0,1379.0,1656.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,-540.3856628233835,3.083929430810505,-732.2566133668823,8.856445736061302,0.090356738169988,306.98041814451784,154.03687700393107,382658791868082.8,0.7694394982123609,79.80392156862744,72.58823529411765,0.6157418703034552,0.473323993414412,-168.68597827336075,-0.5397302351445423,2888,-1272.6422761902659,11.940375166871807,1269.1666666666667,1.0005555555555556
2888,2.636,1.039,0.217,0.758,0.444,0.468,12.917,16.734,0.744,0.846,1.349,1.067,0.344,0.085,0.015,0.892,0.605,0.447,0.022,0.012,0.017,0.019,0.02,0.019,0.208,0.159,0.021,0.02,0.095,0.081,0.022,0.012,0.005,0.007,0.023,0.019,880.0,926.0,1115.0,1071.0,1072.0,1265.0,813.0,968.0,1110.0,1040.0,913.0,1441.0,940.0,516.0,991.0,888.0,1116.0,1208.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-640.2256050433706,8.0617199317514,-781.3755824402775,6.00241679094808,0.0764252789815266,333.5718190985744,123.10733135227868,1192129313127495.8,0.69826726495803,143.45424836601308,60.751633986928105,0.3026619052944193,0.5584587204523016,-199.35644471351213,0.016525594663035,2889,-1421.6011874836481,14.06413672269948,1015.1666666666666,1.001111111111111
2889,2.833,1.162,0.392,0.3,0.052,0.04,16.165,16.819,0.484,0.536,1.557,0.932,0.701,0.083,0.019,0.885,0.361,0.359,0.02,0.012,0.022,0.016,0.019,0.017,0.182,0.167,0.017,0.017,0.09,0.081,0.022,0.012,0.008,0.012,0.021,0.019,1366.0,1283.0,1485.0,1384.0,397.0,518.0,1347.0,1089.0,1406.0,1457.0,1113.0,1304.0,1552.0,810.0,922.0,671.0,1368.0,1518.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-683.306342601403,8.226712200856296,-751.51941824487,7.027271983095406,0.1098754878176583,320.921324832156,110.77725250791616,353223500185936.4,0.5233776306318182,109.24183006535948,46.57843137254902,0.234361201549963,0.635550306873989,-184.44783294357745,0.2036638940529059,2890,-1434.8257608462732,15.253984183951701,1166.111111111111,1.0005555555555556
2890,2.068,1.242,0.849,0.528,0.255,0.154,20.451,18.879,0.618,0.706,1.252,1.494,0.667,0.096,0.014,0.427,0.437,0.865,0.022,0.007,0.022,0.016,0.02,0.019,0.188,0.18,0.018,0.017,0.086,0.091,0.021,0.004,0.004,0.02,0.022,0.018,1268.0,1064.0,865.0,1426.0,1043.0,1154.0,1097.0,1199.0,1011.0,1182.0,1433.0,1423.0,1556.0,810.0,775.0,1295.0,1494.0,759.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,-627.0534418977911,6.369740044247029,-854.9973464324021,8.158870322412284,0.1038679372602039,548.5127663983408,112.25042032324464,353223500185926.75,0.7259327311387059,163.9738562091503,53.4640522875817,0.2820931710100978,0.5320229154215931,-540.7489646893653,0.1823429611779093,2891,-1482.0507883301932,14.528610366659313,1158.5555555555557,1.001111111111111
2891,2.07,1.15,0.085,0.531,0.399,0.376,15.111,17.112,0.085,0.446,0.118,1.385,0.295,0.098,0.012,0.686,0.578,0.209,0.021,0.014,0.006,0.019,0.021,0.02,0.174,0.164,0.005,0.015,0.039,0.091,0.017,0.002,0.003,0.017,0.017,0.018,1520.0,1203.0,1148.0,1491.0,1121.0,1441.0,1553.0,1187.0,1078.0,833.0,910.0,1256.0,1104.0,463.0,805.0,1109.0,1340.0,951.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-443.7290749888222,5.369777123498778,-843.2498484371976,9.770322672326254,0.1129816918240653,8.914994345651968,111.8080462922337,412094083550241.8,0.6833364156090233,4.830065359477124,46.62091503267974,0.936684183708193,0.5663696970645247,0.856891063583511,0.1887749637848574,2892,-1286.9789234260197,15.140099795825032,1139.611111111111,1.0005555555555554
2892,2.063,1.248,0.096,0.347,0.946,0.371,17.105,19.502,0.104,0.41,0.439,1.738,0.767,0.098,0.012,0.496,0.441,0.747,0.02,0.002,0.008,0.013,0.019,0.019,0.222,0.179,0.008,0.014,0.079,0.097,0.017,0.002,0.002,0.017,0.019,0.017,1839.0,890.0,1645.0,1290.0,499.0,1544.0,1521.0,1162.0,1483.0,1172.0,1037.0,1259.0,1304.0,652.0,1162.0,1241.0,1405.0,1315.0,1.01,1.0,1.0,1.01,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-505.168199379125,7.6130199024017235,-905.6286324453588,11.673308953749103,0.086555303202735,18.04850038128021,129.39227608752816,470964666914562.3,0.8227878260278082,10.764705882352942,64.72222222222223,0.8100536850615971,0.330307559282126,0.4134475463380256,-0.0864554749692863,2893,-1410.796831824484,19.286328856150828,1245.5555555555557,1.0027777777777778
2893,2.848,1.249,0.429,0.265,0.359,0.09,15.945,13.417,0.472,0.536,1.641,1.388,0.851,0.097,0.015,0.89,0.628,0.667,0.02,0.001,0.022,0.012,0.02,0.019,0.192,0.182,0.017,0.017,0.087,0.106,0.019,0.003,0.005,0.009,0.022,0.02,1242.0,1372.0,1223.0,1558.0,1571.0,1160.0,1773.0,1386.0,1558.0,1353.0,1239.0,1916.0,1102.0,558.0,976.0,758.0,1978.0,1155.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,-701.9017559006254,7.633547822488234,-835.1239063311782,10.700061327831184,0.0983308101362652,344.1782697564578,98.01004517011695,353223500185939.94,0.6477861176788289,109.7156862745098,52.748366013071895,0.1806426408094363,0.9144384652229672,-212.3003184852273,0.3766436231146666,2894,-1537.0256622318036,18.33360915031942,1326.5555555555557,1.001111111111111
2894,2.05,1.248,0.246,0.367,0.388,0.483,16.668,19.982,0.54,0.673,0.848,1.192,0.401,0.092,0.018,0.538,0.223,0.639,0.019,0.002,0.015,0.014,0.02,0.02,0.181,0.185,0.019,0.018,0.086,0.091,0.016,0.007,0.007,0.019,0.016,0.019,1216.0,1048.0,1099.0,1145.0,1150.0,1266.0,895.0,1311.0,1328.0,812.0,1314.0,1214.0,1208.0,754.0,1014.0,1110.0,1330.0,1259.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-560.0653519605909,5.640662759821421,-795.9449656347539,9.92596068208239,0.0892044783963097,197.99487515649312,173.4365360186365,824188167100484.9,0.9498880846785256,63.869281045751634,82.63398692810458,0.5698003355588414,0.3163049049247889,-69.5882651641336,-0.951984702531692,2895,-1356.0103175953448,15.566623441903811,1137.388888888889,1.0
2895,1.525,1.187,0.753,0.397,0.165,0.243,17.69,14.132,0.89,0.958,0.989,0.824,0.755,0.089,0.019,0.893,0.565,0.568,0.018,0.013,0.019,0.017,0.02,0.019,0.182,0.18,0.02,0.018,0.079,0.081,0.02,0.009,0.008,0.006,0.02,0.018,1015.0,934.0,1527.0,1038.0,1267.0,1013.0,1000.0,1012.0,1259.0,804.0,1312.0,993.0,1108.0,669.0,1113.0,605.0,1251.0,971.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,-578.1141685572586,2.690370415392542,-734.5308429599957,7.174893896140276,0.0938573284943898,568.6984495060526,99.46212370690452,412094083550245.6,0.7094823617442029,193.01633986928104,51.55228758169935,0.591953033355887,0.6927923780110413,-581.3561930682994,0.3580359858992347,2896,-1312.6450115172543,9.865264311532817,1049.5,1.0016666666666667
2896,2.104,1.246,0.157,0.263,0.641,0.202,20.426,19.535,0.194,0.406,0.917,1.51,0.314,0.093,0.013,0.841,0.631,0.14,0.022,0.004,0.015,0.014,0.02,0.019,0.211,0.178,0.018,0.015,0.091,0.098,0.02,0.006,0.003,0.019,0.021,0.017,1494.0,763.0,1155.0,1345.0,1023.0,1238.0,1537.0,1369.0,1398.0,1328.0,1487.0,940.0,1030.0,1130.0,796.0,769.0,1251.0,991.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-573.7857953028856,7.667622483320756,-856.4412625477768,10.028976684573854,0.0974457305669784,66.1159112883593,127.87426805801294,706447000371843.8,0.7772557313793071,31.99346405228758,60.80718954248366,0.5844074521907935,0.3830240252678647,-6.871120960003987,-0.0611127909093418,2897,-1430.2270578506623,17.69659916789461,1169.111111111111,1.001111111111111
2897,2.176,1.21,0.565,0.68,0.915,0.576,20.851,15.781,0.688,0.799,1.035,1.193,0.207,0.093,0.016,0.739,0.639,0.557,0.02,0.014,0.019,0.019,0.02,0.019,0.187,0.168,0.019,0.018,0.077,0.087,0.019,0.006,0.006,0.019,0.019,0.019,1600.0,805.0,1420.0,1295.0,1214.0,1623.0,1419.0,1266.0,1415.0,1057.0,1140.0,1553.0,1069.0,518.0,895.0,1190.0,1028.0,1364.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-586.5012769247,3.355863209698756,-803.0697006809211,6.375129027172414,0.0768318024608823,465.5460705352905,135.41051117231524,382658791868085.6,0.7670632720077344,163.26143790849673,65.01307189542484,0.4973328964973785,0.5826142610847101,-389.2563160525416,-0.1898712826610948,2898,-1389.570977605621,9.73099223687117,1215.0555555555557,1.0005555555555554
2898,2.121,1.217,0.356,0.38,0.418,0.9,13.011,17.431,0.426,0.547,1.062,0.896,0.305,0.097,0.012,0.635,0.342,0.3,0.021,0.014,0.019,0.018,0.019,0.019,0.184,0.177,0.019,0.018,0.088,0.087,0.018,0.003,0.002,0.019,0.017,0.016,1190.0,525.0,1209.0,1119.0,1289.0,1453.0,963.0,1565.0,1101.0,1123.0,1545.0,1499.0,1325.0,732.0,1012.0,1581.0,1111.0,1116.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-595.9581618226117,5.422627045652071,-746.9724890728158,9.322931730062988,0.1928667305575477,148.1844979234893,105.53444749390192,412094083550243.75,0.5906566280789614,67.27124183006536,47.78431372549019,0.6529213175158317,0.5838643360560827,-38.53940739802312,0.2772573070659382,2899,-1342.9306508954276,14.74555877571506,1192.111111111111,1.001111111111111
2899,2.863,1.232,0.784,0.225,0.937,0.66,20.837,12.97,0.962,0.946,1.378,0.494,0.77,0.076,0.017,0.437,0.51,0.106,0.021,0.011,0.02,0.011,0.02,0.019,0.191,0.189,0.017,0.019,0.085,0.056,0.02,0.016,0.007,0.02,0.018,0.006,1396.0,614.0,1156.0,838.0,981.0,1169.0,923.0,1391.0,368.0,957.0,1108.0,1117.0,1278.0,874.0,723.0,906.0,1044.0,1119.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-643.7836762183854,4.205801504879902,-672.710245016833,4.068901974158277,0.1191366571850246,1483.0234584899097,84.56643557667422,382658791868142.9,0.8845369951920761,353.9673202614379,42.66339869281046,0.086358257543787,0.7703103237721819,-3959.232207610416,0.5359216809454707,2900,-1316.4939212352183,8.274703479038179,997.8888888888889,1.0016666666666667
2900,1.782,1.246,0.357,0.234,0.877,0.937,14.681,14.509,0.76,0.811,0.836,0.422,0.254,0.095,0.013,0.584,0.308,0.196,0.018,0.004,0.016,0.012,0.02,0.019,0.184,0.174,0.02,0.019,0.076,0.054,0.016,0.005,0.003,0.018,0.015,0.017,1454.0,844.0,848.0,1580.0,1265.0,1476.0,1262.0,1408.0,1230.0,1080.0,1147.0,999.0,1068.0,748.0,584.0,948.0,1434.0,1126.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-559.2040250686446,2.798246242585216,-657.3447131609244,5.518757263111327,0.0899733190404044,331.7171431685366,82.59117560358189,853623458782645.5,0.6055383214715114,89.44771241830065,41.532679738562095,0.457215809099158,0.7900800733445039,-197.1346549379921,0.5573479052578015,2901,-1216.548738229569,8.317003505696544,1138.9444444444443,1.0005555555555556
