,w_v_mean,w_y_mean,cv_mean,cy_mean,tv_0_mean,ty_0_mean,r_mean,S_rate_ini_mean,Rcv_rate_ini_mean,Rcy_rate_ini_mean,Rv_rate_ini_mean,Ry_rate_ini_mean,R_rate_ini_mean,w_v_std,w_y_std,cv_std,cy_std,tv_0_std,ty_0_std,r_std,S_rate_ini_std,Rcv_rate_ini_std,Rcy_rate_ini_std,Rv_rate_ini_std,Ry_rate_ini_std,R_rate_ini_std,w_v_neff,w_y_neff,cv_neff,cy_neff,tv_0_neff,ty_0_neff,r_neff,S_rate_ini_neff,Rcv_rate_ini_neff,Rcy_rate_ini_neff,Rv_rate_ini_neff,Ry_rate_ini_neff,R_rate_ini_neff,w_v_rhat,w_y_rhat,cv_rhat,cy_rhat,tv_0_rhat,ty_0_rhat,r_rhat,S_rate_ini_rhat,Rcv_rate_ini_rhat,Rcy_rate_ini_rhat,Rv_rate_ini_rhat,Ry_rate_ini_rhat,R_rate_ini_rhat,bv_log_likelihood_mean,bv_log_likelihood_std,by_log_likelihood_mean,by_log_likelihood_std,runtime,bv_rmse,by_rmse,bv_mape,by_mape,bv_mae,by_mae,bv_corr,by_corr,bv_r2,by_r2,file_num,log_likelihood_sum,log_likelihood_std,neff_mean,rhat_mean,mae,mape,rmse,S_rate_ini_adjust_mean,Rcv_rate_ini_adjust_mean,Rcy_rate_ini_adjust_mean,Rv_rate_ini_adjust_mean,Ry_rate_ini_adjust_mean,R_rate_ini_adjust_mean,Iv_rate_ini_adjust_mean,Iy_rate_ini_adjust_mean,Jv_rate_ini_adjust_mean,Jy_rate_ini_adjust_mean
109,0.114,0.309,0.084,0.271,13.533,14.02,0.379,0.745,0.011,0.026,0.129,0.104,0.222,0.003,0.005,0.02,0.02,0.125,0.049,0.004,0.018,0.001,0.009,0.01,0.003,0.009,794.0,940.0,840.0,935.0,838.0,856.0,940.0,621.0,593.0,136.0,182.0,349.0,332.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.02,1.01,1.01,-1857.8552807249307,30.884867091769276,-3901.0215082788254,34.36916453055597,0.2058574073844485,39.06965457355276,86.37041182729006,1942729251022568.8,0.5633992653061444,23.281045751633982,40.47385620915033,0.8157979602232771,0.7372138396361048,-1.7485507035681698,0.515911006168299,3241,-5758.876789003756,65.25403162232524,642.7692307692307,1.0046153846153845,63.75490196078431,1942729251022569.2,125.44006640084282,0.6022440664812778,0.008892194270193363,0.02101791372954795,0.10428118735044944,0.0840716549181918,0.17946064799844788,8.083812972903058e-06,8.083812972903058e-06,8.083812972903058e-06,8.083812972903058e-06
110,0.11,0.308,0.205,0.359,15.042,13.696,0.38,0.512,0.01,0.015,0.151,0.135,0.115,0.003,0.005,0.02,0.022,0.12,0.05,0.004,0.019,0.0,0.005,0.014,0.013,0.009,660.0,979.0,1043.0,860.0,1092.0,947.0,1131.0,427.0,704.0,320.0,173.0,143.0,90.0,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.02,1.02,1.03,-1924.404063811165,33.86622434102046,-4023.4744348126537,31.563032899735244,1.1829587421152328,37.90470076216512,87.58100825256551,2148776292797689.5,0.6019000264434542,22.663398692810457,42.532679738562095,0.7701189693317261,0.7252648837260304,-1.587085339226054,0.502245598453524,1549,-5947.878498623819,65.4292572407557,659.1538461538462,1.0069230769230768,65.19607843137256,2148776292797690.0,125.48570901473063,0.5458189416229585,0.010660526203573408,0.01599078930536011,0.16097394567395845,0.14391710374824102,0.12259605134109419,1.0660526203573408e-05,1.0660526203573408e-05,1.0660526203573408e-05,1.0660526203573408e-05
111,0.124,0.337,0.091,0.567,12.219,14.052,0.363,0.821,0.011,0.012,0.416,0.415,0.101,0.004,0.005,0.02,0.02,0.119,0.047,0.004,0.015,0.001,0.002,0.012,0.012,0.001,827.0,1470.0,1179.0,1215.0,495.0,1195.0,1261.0,414.0,499.0,510.0,590.0,576.0,561.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-1825.8095258095295,32.935660008215685,-4010.857047190027,37.01073022666787,0.1844285404682159,40.01848020814802,85.48995660157141,1648376334200967.2,0.6002052799384809,23.101307189542485,40.96078431372549,0.8154076237207443,0.7429266126019632,-1.883671548653023,0.5257302544606898,3001,-5836.666572999557,69.94639023488355,830.1538461538462,1.0007692307692309,64.06209150326798,1648376334200967.8,125.50843680971943,0.46226436341523836,0.006193554199229747,0.006756604580977906,0.23422895880723404,0.2336659084254859,0.05686808855656404,5.6305038174815885e-06,5.6305038174815885e-06,5.6305038174815885e-06,5.6305038174815885e-06
112,0.126,0.333,0.055,0.714,13.496,13.839,0.368,0.539,0.01,0.061,0.217,0.156,0.101,0.004,0.006,0.02,0.019,0.124,0.05,0.004,0.016,0.0,0.014,0.013,0.016,0.001,981.0,891.0,410.0,847.0,796.0,855.0,886.0,375.0,683.0,253.0,346.0,173.0,598.0,1.0,1.01,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,-1839.3426855899177,33.38354721802011,-4033.39646974888,38.84616221724799,0.2169907559951146,40.00526926077927,85.51446577164094,1618941042518807.5,0.6133980811095107,23.0,42.00980392156863,0.8126629873198904,0.7412869882753569,-1.8817679408844892,0.5254582780893278,677,-5872.739155338798,72.2297094352681,622.6153846153846,1.0015384615384615,65.00980392156863,1618941042518808.0,125.51973503242021,0.4972141249400391,0.009224751854175121,0.05627098631046824,0.20017711523560014,0.1439061289251319,0.09316999372716873,9.224751854175122e-06,9.224751854175122e-06,9.224751854175122e-06,9.224751854175122e-06
113,0.095,0.274,0.197,0.558,12.456,13.776,0.483,0.689,0.011,0.013,0.195,0.253,0.196,0.003,0.005,0.022,0.02,0.129,0.051,0.005,0.018,0.001,0.002,0.014,0.016,0.011,1248.0,1184.0,1524.0,1198.0,951.0,1021.0,1398.0,982.0,436.0,460.0,804.0,887.0,764.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-2669.754072724789,41.18271080586276,-3765.92004692906,43.585158128450495,0.1175818677081002,46.152082356946295,79.37914725926352,3208446793355454.5,0.5429201133627165,31.297385620915037,37.62091503267974,0.8039640453966161,0.821284212526596,-2.8353695134766914,0.5911084965871656,3396,-6435.674119653849,84.76786893431326,989.0,1.0007692307692309,68.91830065359477,3208446793355455.0,125.53122961620981,0.507722690561811,0.008105877498084064,0.009579673406826621,0.14369510110239933,0.1864351824559335,0.14443199905677062,7.368979543712787e-06,7.368979543712787e-06,7.368979543712787e-06,7.368979543712787e-06
114,0.102,0.288,0.016,0.337,13.21,14.002,0.481,0.613,0.011,0.013,0.253,0.319,0.14,0.003,0.005,0.006,0.02,0.137,0.052,0.005,0.017,0.001,0.002,0.013,0.015,0.011,1165.0,943.0,930.0,1037.0,1015.0,1299.0,1574.0,344.0,514.0,494.0,617.0,758.0,277.0,1.01,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,-2614.396173060408,42.109701060909565,-3840.9442098908135,46.98975934371805,0.1441712837749057,46.58115414594863,78.95313824804994,2972964459898173.0,0.5513478053672184,30.705882352941178,37.77124183006536,0.8070555539486309,0.8181610057885687,-2.907015190094248,0.5954855666104892,3932,-6455.340382951221,89.09946040462762,843.6153846153846,1.0015384615384615,68.47712418300654,2972964459898173.5,125.53429239399857,0.4543972009725433,0.008153946510110891,0.009636482239221963,0.18754076973255052,0.23646444879321588,0.103777501037775,7.412678645555357e-06,7.412678645555357e-06,7.412678645555357e-06,7.412678645555357e-06
115,0.107,0.304,0.215,0.825,12.835,14.09,0.377,0.498,0.011,0.012,0.113,0.104,0.129,0.003,0.005,0.02,0.02,0.122,0.05,0.004,0.018,0.001,0.002,0.005,0.004,0.008,940.0,534.0,791.0,740.0,962.0,811.0,617.0,482.0,814.0,396.0,207.0,130.0,387.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.01,1.0,-1868.6481047791412,33.54224721342582,-3988.4982588311113,36.00425625170445,0.2919901704788208,37.51045605861771,88.0540071202591,2031035126069049.5,0.5552149705674517,23.30392156862745,40.34313725490196,0.8226999142621017,0.7253399762067223,-1.5335489451669582,0.4968546344485379,2964,-5857.146363610253,69.54650346513026,600.8461538461538,1.0023076923076923,63.64705882352941,2031035126069050.0,125.56446317887682,0.5743679645691087,0.012686842590883925,0.01384019191732792,0.13032847388817126,0.1199483299501753,0.14878206311127515,1.1533493264439934e-05,1.1533493264439934e-05,1.1533493264439934e-05,1.1533493264439934e-05
116,0.121,0.317,0.014,0.824,13.23,13.912,0.369,0.856,0.011,0.028,0.275,0.242,0.192,0.003,0.005,0.004,0.02,0.118,0.048,0.004,0.019,0.001,0.014,0.016,0.017,0.011,1172.0,1345.0,1115.0,788.0,1054.0,1099.0,1217.0,185.0,562.0,99.0,628.0,453.0,236.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.02,-1840.211276821101,33.20428357268012,-3984.1806041533055,36.60722674552009,0.2702454590797424,39.50785890215616,86.06728064360824,1648376334200967.5,0.5798878307404265,22.91830065359477,41.0686274509804,0.8235600581698975,0.7408158481831305,-1.810551826452723,0.5193030233690288,4857,-5824.391880974406,69.8115103182002,765.6153846153846,1.003076923076923,63.98692810457517,1648376334200968.0,125.5751395457644,0.5336525273683949,0.006857684347023765,0.01745592379242413,0.17144210867559415,0.15086905563452283,0.11969776314805118,6.234258497294332e-06,6.234258497294332e-06,6.234258497294332e-06,6.234258497294332e-06
117,0.105,0.291,0.143,0.808,12.214,13.796,0.389,0.815,0.011,0.011,0.197,0.181,0.202,0.003,0.005,0.021,0.02,0.113,0.05,0.004,0.019,0.001,0.001,0.014,0.014,0.01,1193.0,1060.0,1049.0,1056.0,591.0,1009.0,1259.0,471.0,429.0,429.0,511.0,465.0,473.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1989.3333718320648,34.36219855818165,-3785.162944497434,33.11812479648191,0.2579461346732246,39.467679339154216,86.12047914465278,2237082167844170.5,0.573852104730312,24.676470588235293,40.4281045751634,0.8197016151026985,0.7418969823200132,-1.8048380609403707,0.518708598597935,4408,-5774.496316329499,67.48032335466357,768.8461538461538,1.0007692307692309,65.10457516339869,2237082167844171.0,125.58815848380699,0.5751425506690001,0.007762660193078529,0.007762660193078529,0.1390221870942246,0.12773104499520124,0.14255066900016936,7.056963811889573e-06,7.056963811889573e-06,7.056963811889573e-06,7.056963811889573e-06
118,0.102,0.296,0.191,0.565,12.312,14.025,0.393,0.864,0.011,0.013,0.114,0.102,0.271,0.003,0.005,0.021,0.02,0.127,0.048,0.004,0.015,0.001,0.003,0.005,0.002,0.007,910.0,548.0,879.0,1035.0,608.0,837.0,706.0,270.0,642.0,280.0,376.0,614.0,321.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1993.5797424511245,36.23791596800402,-3784.632707180253,35.40720266613083,0.1887116697761747,39.19362860052405,86.3953520899423,2325388042890651.0,0.5625301069820031,24.73202614379085,39.94117647058823,0.8147840215257256,0.7363790984753752,-1.766021527261449,0.5156313953724776,3035,-5778.212449631377,71.64511863413485,617.3846153846154,1.0,64.67320261437908,2325388042890651.5,125.58898069046636,0.6283453572259716,0.007999767279497322,0.009454270421224108,0.0829066790784268,0.07417966022806609,0.19708517570397951,7.272515708633931e-06,7.272515708633931e-06,7.272515708633931e-06,7.272515708633931e-06
119,0.12,0.315,0.207,0.876,13.525,13.705,0.366,0.672,0.011,0.012,0.301,0.281,0.102,0.003,0.005,0.02,0.021,0.124,0.052,0.004,0.015,0.001,0.002,0.012,0.012,0.001,1275.0,1480.0,940.0,661.0,649.0,818.0,1507.0,634.0,397.0,244.0,272.0,398.0,167.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.02,-1820.7643034678492,32.479292882220946,-4089.39668130838,36.011862550150795,0.1781327079402075,38.43111994714904,87.1726556634868,1736682209247448.0,0.5950785728535053,22.594771241830067,42.13725490196079,0.8140305054788058,0.7326579848672143,-1.6594430298775902,0.506876407056446,4680,-5910.160984776229,68.49115543237174,726.3076923076923,1.0038461538461538,64.73202614379085,1736682209247448.5,125.60377561063584,0.48729550991994425,0.007976563406427658,0.008701705534284718,0.218267780484975,0.20376493792783384,0.0739644970414201,7.251421278570599e-06,7.251421278570599e-06,7.251421278570599e-06,7.251421278570599e-06
120,0.133,0.344,0.059,0.425,12.957,14.157,0.357,0.729,0.011,0.014,0.155,0.151,0.218,0.004,0.006,0.019,0.02,0.121,0.051,0.004,0.019,0.001,0.003,0.015,0.015,0.01,1125.0,932.0,617.0,813.0,1227.0,742.0,1036.0,900.0,674.0,161.0,357.0,289.0,569.0,1.01,1.01,1.0,1.01,1.0,1.0,1.01,1.0,1.0,1.01,1.01,1.01,1.0,-1767.8553421203042,32.81786155228305,-4057.480360284372,37.79230497920918,0.2590552300877041,40.34021979778164,85.27638648244465,1530635167472327.0,0.606252936808085,22.431372549019606,40.81699346405229,0.8219239247401869,0.7447890063848298,-1.9302260860896616,0.5280969260430682,4595,-5825.335702404676,70.61016653149223,726.3076923076923,1.0053846153846153,63.248366013071895,1530635167472327.5,125.61660628022629,0.5704046821695721,0.008606929360583392,0.01095427373165159,0.1212794591718569,0.1181496666770993,0.17057369096428907,7.824481236893994e-06,7.824481236893994e-06,7.824481236893994e-06,7.824481236893994e-06
121,0.132,0.341,0.044,0.448,13.571,13.914,0.366,0.598,0.01,0.013,0.268,0.258,0.101,0.004,0.006,0.019,0.021,0.122,0.049,0.004,0.014,0.0,0.002,0.012,0.012,0.001,846.0,587.0,405.0,812.0,885.0,717.0,889.0,643.0,469.0,393.0,549.0,505.0,503.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,-1804.974415448712,34.08882879608462,-4061.933357417663,37.53872332824047,0.4447043243381712,40.082146042503126,85.53454563351598,1545352813313407.2,0.6172396851503414,22.705882352941178,42.02287581699346,0.8186062116434129,0.7403791278125471,-1.8928541759259645,0.5252353953085858,1705,-5866.907772866375,71.62755212432509,631.0,1.0015384615384615,64.72875816993464,1545352813313407.8,125.6166916760191,0.47915130925290855,0.008012563699881414,0.010416332809845838,0.21473670715682192,0.20672414345694048,0.08092689336880228,8.012563699881414e-06,8.012563699881414e-06,8.012563699881414e-06,8.012563699881414e-06
122,0.133,0.369,0.034,0.413,12.966,14.369,0.352,0.479,0.011,0.013,0.177,0.184,0.103,0.004,0.006,0.015,0.02,0.122,0.048,0.004,0.014,0.001,0.003,0.011,0.012,0.003,857.0,729.0,736.0,1101.0,878.0,929.0,1097.0,975.0,630.0,223.0,798.0,708.0,166.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.01,1.01,-1720.4448655756594,33.121372534137514,-4187.565027845618,40.09717274061394,0.3181137516763475,39.5919753208137,86.02846656092116,1530635167472327.0,0.6122289681563288,21.97058823529412,41.47385620915033,0.8238509993779543,0.7363898330377875,-1.822532492346801,0.5197364890244394,3346,-5908.009893421277,73.21854527475145,755.9230769230769,1.003076923076923,63.44444444444444,1530635167472327.5,125.62044188173486,0.4953259430840503,0.011374917273328922,0.013443084050297817,0.1830327597617472,0.19027134348113833,0.10651058901389808,1.0340833884844476e-05,1.0340833884844476e-05,1.0340833884844476e-05,1.0340833884844476e-05
123,0.122,0.334,0.239,0.739,14.127,13.801,0.369,0.898,0.011,0.013,0.164,0.15,0.284,0.004,0.006,0.021,0.02,0.121,0.052,0.004,0.002,0.001,0.003,0.013,0.013,0.008,924.0,909.0,1017.0,1170.0,1078.0,1082.0,1208.0,808.0,682.0,271.0,497.0,422.0,573.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,-1852.491656408452,33.50754278534785,-4098.973866022391,36.995341288139166,0.4542567196157243,39.13162804849154,86.50173786459305,1707246917565287.8,0.6207219178083689,22.594771241830067,42.66993464052288,0.7997595984400507,0.7323232250265295,-1.7572772887945534,0.514437774315003,92,-5951.465522430843,70.50288407348702,818.5384615384615,1.0007692307692309,65.26470588235296,1707246917565288.2,125.63336591308459,0.590773927001921,0.007236651667061392,0.008552406515618009,0.1078918975816426,0.09868161364174627,0.18683718849503958,6.578774242783085e-06,6.578774242783085e-06,6.578774242783085e-06,6.578774242783085e-06
124,0.12,0.308,0.032,0.259,12.264,13.742,0.38,0.772,0.01,0.033,0.364,0.323,0.101,0.004,0.005,0.014,0.02,0.125,0.05,0.004,0.015,0.0,0.011,0.012,0.015,0.001,1429.0,1384.0,803.0,1060.0,596.0,1223.0,1169.0,715.0,1089.0,210.0,723.0,360.0,921.0,1.0,1.01,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,-1928.025067547829,34.82491726677135,-3810.731293083029,36.71073813034415,0.5522967932621637,41.09873731819904,84.5728598750863,1854423375976088.0,0.5865399540624472,24.19281045751634,40.790849673202615,0.8069480642843587,0.7529168836929649,-2.041456212348407,0.5358511685528953,348,-5738.756360630858,71.5356553971155,898.6153846153846,1.0015384615384615,64.98366013071896,1854423375976088.5,125.67159719328534,0.4815849885218086,0.006238147519712546,0.020585886815051403,0.22706856971753667,0.20149216488671526,0.06300528994909672,6.238147519712547e-06,6.238147519712547e-06,6.238147519712547e-06,6.238147519712547e-06
125,0.126,0.33,0.219,0.41,13.516,13.909,0.364,0.408,0.01,0.012,0.108,0.101,0.104,0.004,0.005,0.02,0.02,0.123,0.048,0.004,0.008,0.0,0.002,0.004,0.001,0.003,707.0,616.0,1042.0,878.0,966.0,823.0,806.0,380.0,676.0,285.0,564.0,493.0,251.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.01,-1780.757686397044,31.812125458467744,-4075.4899561032976,36.38558851483194,0.6443051588535309,39.14632346112309,86.53015266519202,1648376334200967.5,0.5997482207563469,22.49019607843137,41.751633986928105,0.8216826880671796,0.734684041083955,-1.7593486023479503,0.5141187189928087,1409,-5856.2476425003415,68.19771397329968,652.8461538461538,1.0023076923076923,64.24183006535948,1648376334200968.0,125.67647612631511,0.5490956072351421,0.013458225667527992,0.01614987080103359,0.1453488372093023,0.13592807924203273,0.1399655469422911,1.3458225667527993e-05,1.3458225667527993e-05,1.3458225667527993e-05,1.3458225667527993e-05
126,0.11,0.298,0.164,0.562,12.477,13.9,0.372,0.895,0.011,0.083,0.371,0.278,0.135,0.003,0.005,0.02,0.02,0.121,0.051,0.004,0.005,0.001,0.011,0.014,0.015,0.008,1157.0,1070.0,1068.0,904.0,1218.0,843.0,1329.0,546.0,668.0,211.0,617.0,532.0,581.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,-1844.8533682416517,30.22061823623362,-3936.463815942632,33.950530549582865,0.5297007542186313,38.62453333262939,87.0545336560099,1972164542704728.8,0.5625506843322906,23.23856209150327,40.3235294117647,0.8133852857650942,0.7382364228020446,-1.686278897662434,0.5082119011684556,2193,-5781.317184184284,64.17114878581648,826.4615384615385,1.0007692307692309,63.56209150326797,1972164542704729.2,125.67906698863928,0.5047827460181383,0.0062040337499436,0.04681225465866535,0.20924513829355232,0.1567928529531201,0.07614041420385327,5.6400306817669096e-06,5.6400306817669096e-06,5.6400306817669096e-06,5.6400306817669096e-06
127,0.121,0.309,0.048,0.446,12.267,13.709,0.376,0.893,0.011,0.014,0.325,0.305,0.172,0.004,0.005,0.019,0.02,0.12,0.051,0.004,0.006,0.001,0.004,0.014,0.014,0.008,1200.0,1098.0,836.0,1197.0,687.0,993.0,1249.0,379.0,614.0,305.0,716.0,668.0,736.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.0,-1917.3702473713856,33.4925470562803,-3834.056821460808,34.87103452941649,0.4901868775155809,41.27149865593918,84.42545151046039,1824988084293928.0,0.5871678121588342,24.10457516339869,40.908496732026144,0.813873361975351,0.7544210602793815,-2.067079890951433,0.5374677579321491,2413,-5751.427068832194,68.36358158569679,821.3846153846154,1.0015384615384615,65.01307189542483,1824988084293928.5,125.69695016639957,0.5191739726983093,0.006395200111625311,0.008139345596614032,0.18894909420711148,0.17732145764051999,0.09999767447268668,5.813818283295738e-06,5.813818283295738e-06,5.813818283295738e-06,5.813818283295738e-06
128,0.111,0.294,0.123,0.53,12.331,13.684,0.385,0.538,0.01,0.032,0.184,0.149,0.101,0.003,0.005,0.021,0.02,0.122,0.05,0.004,0.015,0.0,0.012,0.012,0.016,0.001,922.0,958.0,886.0,1116.0,438.0,1122.0,935.0,346.0,722.0,84.0,265.0,66.0,332.0,1.01,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.02,1.0,1.02,1.01,-1954.84599678173,34.51896112170169,-3797.577161992232,36.12513136008378,0.7998098538981544,40.193425306988914,85.53854766860904,2031035126069048.8,0.5830754181654527,24.42156862745098,40.81699346405229,0.8135677856377633,0.7468715703926314,-1.9089392202390592,0.5251909671995797,2087,-5752.423158773962,70.64409248178546,630.1538461538462,1.0053846153846153,65.23856209150327,2031035126069049.2,125.73197297559796,0.5305510630744349,0.009861543923316634,0.03155694055461323,0.18145240818902605,0.14693700445741784,0.099601593625498,9.861543923316634e-06,9.861543923316634e-06,9.861543923316634e-06,9.861543923316634e-06
129,0.136,0.346,0.018,0.715,13.572,13.992,0.354,0.666,0.011,0.011,0.318,0.309,0.106,0.004,0.006,0.007,0.02,0.12,0.049,0.004,0.015,0.001,0.001,0.012,0.012,0.004,907.0,646.0,668.0,971.0,871.0,877.0,853.0,548.0,582.0,441.0,585.0,639.0,236.0,1.0,1.01,1.01,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.01,1.01,-1749.7484371246394,31.868650086399768,-4166.845301072224,38.04111500336036,0.2268659837378396,39.73581055575532,86.00720064094345,1442329292425846.5,0.6197721651527032,22.00653594771242,41.790849673202615,0.8219410722375649,0.7396316219098085,-1.8430779220959037,0.5199738984183885,2949,-5916.593738196863,69.90976508976013,678.7692307692307,1.0046153846153845,63.79738562091504,1442329292425847.0,125.74301119669877,0.4686708326296234,0.007740809547936722,0.007740809547936722,0.22377976693126161,0.21744637730113156,0.07459325564375387,7.037099589033384e-06,7.037099589033384e-06,7.037099589033384e-06,7.037099589033384e-06
130,0.125,0.341,0.018,0.212,14.455,14.109,0.362,0.786,0.011,0.079,0.232,0.163,0.193,0.004,0.006,0.007,0.02,0.12,0.049,0.004,0.019,0.001,0.012,0.015,0.015,0.011,1079.0,1040.0,703.0,821.0,1159.0,1030.0,1207.0,491.0,724.0,264.0,383.0,424.0,415.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,-1769.1535599731055,29.798819159153577,-4091.962471141717,36.41510006162529,0.3108731012874179,39.70866124383669,86.04915755740942,1677811625883127.8,0.6125753822611378,21.797385620915037,41.43790849673203,0.800799251471909,0.7371551418801553,-1.839194209183285,0.5195054416508729,4390,-5861.116031114822,66.21391922077886,749.2307692307693,1.0023076923076923,63.235294117647065,1677811625883128.2,125.7578188012461,0.5368705773066309,0.007513455916505012,0.05396027430944509,0.15846561569356027,0.11133575585366519,0.13182699926231523,6.830414469550012e-06,6.830414469550012e-06,6.830414469550012e-06,6.830414469550012e-06
131,0.111,0.292,0.231,0.838,12.309,13.699,0.37,0.892,0.011,0.07,0.381,0.295,0.126,0.003,0.005,0.019,0.021,0.124,0.05,0.004,0.007,0.001,0.015,0.016,0.016,0.01,924.0,1001.0,839.0,810.0,753.0,950.0,1000.0,294.0,833.0,198.0,312.0,404.0,212.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.01,-1844.2531080482288,32.375641521234165,-3976.6963774808346,34.800584673461394,0.1856659428278605,38.27143339854264,87.49473373508002,1972164542704728.8,0.5776099686948452,23.19607843137255,41.088235294117645,0.8196195545593533,0.7372056135075814,-1.63738824806472,0.5032257737271578,3651,-5820.949485529063,67.17622619469556,656.1538461538462,1.0023076923076923,64.2843137254902,1972164542704729.2,125.76616713362266,0.50252388678565,0.006197043446908239,0.039435731025779706,0.2146430502974581,0.1661934378943573,0.07098431584640347,5.6336758608256725e-06,5.6336758608256725e-06,5.6336758608256725e-06,5.6336758608256725e-06
132,0.113,0.308,0.262,0.9,12.208,13.82,0.377,0.502,0.011,0.015,0.167,0.153,0.102,0.003,0.005,0.02,0.02,0.113,0.047,0.004,0.015,0.001,0.004,0.011,0.011,0.002,884.0,962.0,684.0,933.0,489.0,894.0,1025.0,698.0,479.0,178.0,670.0,574.0,261.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-1911.1071311423452,33.35494316380235,-3935.230579214921,33.69767771293856,0.4359958499670028,39.08380889379973,86.68423652974685,1942729251022568.5,0.5825904718729858,23.99019607843137,41.24183006535948,0.8198855868354245,0.7352457890130087,-1.750542577539263,0.5123867649772813,974,-5846.337710357266,67.05262087674092,671.6153846153846,1.0023076923076923,65.23202614379085,1942729251022569.0,125.76804542354658,0.5283988042608732,0.011578459854321922,0.015788808892257165,0.17578207233379647,0.1610458507010231,0.10736390046734873,1.0525872594838112e-05,1.0525872594838112e-05,1.0525872594838112e-05,1.0525872594838112e-05
