,R0_v_mean,R0_y_mean,w_v_mean,w_y_mean,cv_mean,cy_mean,tv_0_mean,ty_0_mean,det_prob_v_mean,det_prob_y_mean,confirmed_dispersion_v_mean,confirmed_dispersion_y_mean,S_rate_ini_mean,Rcv_rate_ini_mean,Rcy_rate_ini_mean,Rv_rate_ini_mean,Ry_rate_ini_mean,R_rate_ini_mean,R0_v_std,R0_y_std,w_v_std,w_y_std,cv_std,cy_std,tv_0_std,ty_0_std,det_prob_v_std,det_prob_y_std,confirmed_dispersion_v_std,confirmed_dispersion_y_std,S_rate_ini_std,Rcv_rate_ini_std,Rcy_rate_ini_std,Rv_rate_ini_std,Ry_rate_ini_std,R_rate_ini_std,R0_v_neff,R0_y_neff,w_v_neff,w_y_neff,cv_neff,cy_neff,tv_0_neff,ty_0_neff,det_prob_v_neff,det_prob_y_neff,confirmed_dispersion_v_neff,confirmed_dispersion_y_neff,S_rate_ini_neff,Rcv_rate_ini_neff,Rcy_rate_ini_neff,Rv_rate_ini_neff,Ry_rate_ini_neff,R_rate_ini_neff,R0_v_rhat,R0_y_rhat,w_v_rhat,w_y_rhat,cv_rhat,cy_rhat,tv_0_rhat,ty_0_rhat,det_prob_v_rhat,det_prob_y_rhat,confirmed_dispersion_v_rhat,confirmed_dispersion_y_rhat,S_rate_ini_rhat,Rcv_rate_ini_rhat,Rcy_rate_ini_rhat,Rv_rate_ini_rhat,Ry_rate_ini_rhat,R_rate_ini_rhat,bv_log_likelihood_mean,bv_log_likelihood_std,by_log_likelihood_mean,by_log_likelihood_std,runtime,bv_rmse,by_rmse,bv_mape,by_mape,bv_mae,by_mae,bv_corr,by_corr,bv_r2,by_r2,file_num,log_likelihood_sum,log_likelihood_std,neff_mean,rhat_mean,mae,mape,rmse,r2,corr,S_rate_ini_adjust_mean,Rcv_rate_ini_adjust_mean,Rcy_rate_ini_adjust_mean,Rv_rate_ini_adjust_mean,Ry_rate_ini_adjust_mean,R_rate_ini_adjust_mean,Iv_rate_ini_adjust_mean,Iy_rate_ini_adjust_mean,Jv_rate_ini_adjust_mean,Jy_rate_ini_adjust_mean
273,1.829,1.088,0.166,0.559,0.392,0.783,16.841,17.249,0.27,0.468,0.639,1.125,0.486,0.045,0.035,0.662,0.29,0.271,0.019,0.016,0.011,0.02,0.019,0.019,0.179,0.156,0.016,0.016,0.072,0.088,0.017,0.017,0.015,0.019,0.017,0.017,1474.0,1206.0,1478.0,1758.0,934.0,1251.0,1341.0,1285.0,1664.0,1134.0,1114.0,1366.0,1993.0,511.0,444.0,1580.0,1567.0,1764.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,-529.6650258481978,3.716690459721451,-797.0363110454648,8.018784117253405,0.0675988752974404,82.28275019949295,110.23594718732896,618141125325363.4,0.6835980999109917,30.124183006535947,50.71895424836601,0.6432313930692021,0.5700722439498148,-11.191080752152656,0.211427361492288,3356,-1326.7013368936628,11.735474576974855,1325.7777777777778,1.0005555555555554,80.84313725490196,618141125325364.0,192.5186973868219,-5.489826695330184,0.6066518185095084,0.27165407145731785,0.025153154764566466,0.019563564816885034,0.3700308545365112,0.16209810848276168,0.15147788758216696,5.589589947681438e-06,5.589589947681438e-06,5.589589947681438e-06,5.589589947681438e-06
274,1.915,1.097,0.183,0.652,0.675,0.849,12.759,14.74,0.816,0.917,1.094,0.932,0.431,0.088,0.024,0.389,0.194,0.486,0.018,0.015,0.013,0.021,0.02,0.018,0.189,0.164,0.021,0.02,0.084,0.081,0.017,0.01,0.011,0.018,0.017,0.018,1773.0,1183.0,1231.0,1971.0,1871.0,1433.0,1268.0,1560.0,1271.0,1125.0,1204.0,1519.0,1930.0,569.0,587.0,1560.0,1367.0,1517.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-599.2834255407797,4.863582517826921,-758.6362185390437,7.529943474942348,0.0693467187881469,230.6637410559113,132.0193897919762,1721964563406369.8,0.7292974409945433,81.90196078431373,61.8921568627451,0.4231173258058515,0.785760986192606,-94.80391853479487,-0.1310210036156733,2629,-1357.9196440798235,12.39352599276927,1385.5,1.001111111111111,143.79411764705884,1721964563406370.5,362.68313084788747,-47.46746976920527,0.6044391559992288,0.2673630927272276,0.05458921614848266,0.014887968040495272,0.24130914865636088,0.12034440832733678,0.30148135282002925,6.20332001687303e-06,6.20332001687303e-06,6.20332001687303e-06,6.20332001687303e-06
275,1.399,1.225,0.467,0.574,0.536,0.786,19.399,15.456,0.824,0.92,0.825,0.925,0.689,0.089,0.022,0.322,0.359,0.737,0.017,0.013,0.018,0.018,0.021,0.019,0.195,0.169,0.02,0.02,0.078,0.077,0.017,0.01,0.01,0.019,0.02,0.018,902.0,726.0,922.0,1070.0,1165.0,1184.0,1379.0,1228.0,1134.0,1157.0,1283.0,1218.0,1154.0,553.0,529.0,913.0,1337.0,1102.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,-555.0630924719788,3.232175144935198,-754.2478803834131,6.199197272580425,0.0753956781493292,264.0482229674867,153.83433709017586,735882292054005.4,0.7633843594964402,82.11111111111111,72.359477124183,0.5421889171604518,0.6664503408951344,-124.54259692321324,-0.5356837781137749,4,-1309.3109728553918,9.431372417515622,1053.111111111111,1.001111111111111,154.47058823529412,735882292054006.1,417.88256005766254,-62.53914035066351,0.6043196290277931,0.31063461434419576,0.04012551622152892,0.009918666931164452,0.1451732159924979,0.16185461037672902,0.33227534219400917,4.508484968711115e-06,4.508484968711115e-06,4.508484968711115e-06,4.508484968711115e-06
276,1.625,1.245,0.403,0.229,0.407,0.94,18.74,17.442,0.265,0.356,0.796,0.982,0.673,0.095,0.013,0.401,0.103,0.477,0.018,0.005,0.018,0.011,0.02,0.019,0.173,0.175,0.014,0.014,0.078,0.09,0.018,0.005,0.003,0.018,0.003,0.017,1155.0,540.0,970.0,1095.0,885.0,1088.0,934.0,1003.0,845.0,1215.0,918.0,1321.0,1099.0,879.0,945.0,903.0,978.0,1306.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-557.7154708791996,5.492738391012514,-761.2570670302601,8.811486421706235,0.0869307406081093,97.75058296802244,113.54768512561417,264917625139441.7,0.640145080521942,30.69934640522876,53.1797385620915,0.6507754941830427,0.5575626639384954,-16.205342493634447,0.163334622712038,1131,-1318.9725379094598,14.304224812718749,1004.3888888888889,1.0,83.87908496732027,264917625139442.3,211.2982680936366,-8.021003935461204,0.604169079060769,0.381943656216658,0.053914780595219175,0.007377812081451045,0.2275771265124515,0.05845497264534289,0.2707089509886268,5.675240062654651e-06,5.675240062654651e-06,5.675240062654651e-06,5.675240062654651e-06
277,1.495,1.247,0.701,0.375,0.527,0.631,18.061,16.805,0.44,0.547,0.966,1.178,0.636,0.097,0.012,0.626,0.567,0.518,0.021,0.003,0.02,0.013,0.02,0.019,0.183,0.167,0.019,0.017,0.089,0.089,0.019,0.003,0.002,0.018,0.02,0.018,1190.0,734.0,956.0,912.0,1048.0,1236.0,1546.0,1336.0,1216.0,966.0,1071.0,1402.0,1069.0,521.0,991.0,1200.0,1270.0,1360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-582.578568351774,6.440901708416876,-797.3214484998177,8.616874102192028,0.0796749793820911,280.5504073170304,104.33613665343712,323788208503763.4,0.609968124808927,94.33660130718954,43.96732026143791,0.5423313410482713,0.6641392551444966,-140.72498414669772,0.2935771617517375,3350,-1379.9000168515918,15.057775810608904,1112.4444444444443,1.0,138.30392156862746,323788208503764.0,384.8865439704675,-70.215703492473,0.603235298096384,0.25895343724043585,0.039494470774091635,0.004885913910196903,0.2548818423152718,0.23085943225680364,0.21090861712349965,4.071594925164086e-06,4.071594925164086e-06,4.071594925164086e-06,4.071594925164086e-06
278,1.51,1.245,0.642,0.274,0.168,0.948,15.925,16.711,0.336,0.38,0.976,0.708,0.628,0.057,0.042,0.779,0.178,0.532,0.017,0.005,0.019,0.014,0.021,0.019,0.174,0.163,0.015,0.015,0.092,0.084,0.018,0.019,0.016,0.021,0.016,0.019,1162.0,769.0,1131.0,1192.0,1324.0,680.0,1926.0,1443.0,1316.0,1190.0,1060.0,1318.0,1539.0,1091.0,840.0,1282.0,930.0,934.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-594.8880817104206,7.345371218486133,-717.3753407757193,9.248532246022304,0.0854490970240698,136.1891706270305,100.36383973721505,117741166728641.4,0.5745067080098736,39.34640522875817,48.251633986928105,0.5587303058392293,0.6472630045147159,-32.39717714299955,0.3463432286378006,2702,-1312.26342248614,16.593903464508436,1173.7222222222222,1.001111111111111,87.59803921568627,117741166728641.98,236.55301036424555,-16.025416957180877,0.6029966551769725,0.28338838649121856,0.025721557372610605,0.0189527264850815,0.35152795075901155,0.08032345986534539,0.24006786881103231,4.512553925019404e-06,4.512553925019404e-06,4.512553925019404e-06,4.512553925019404e-06
279,1.388,1.243,0.531,0.295,0.163,0.414,16.861,18.117,0.323,0.419,0.672,0.971,0.879,0.088,0.016,0.667,0.388,0.529,0.017,0.006,0.018,0.014,0.022,0.02,0.165,0.171,0.015,0.016,0.075,0.087,0.014,0.009,0.006,0.019,0.02,0.018,1013.0,832.0,1325.0,1063.0,1672.0,1236.0,1293.0,1258.0,1331.0,1496.0,1501.0,1337.0,855.0,1013.0,771.0,1183.0,1581.0,1607.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-541.4863823253035,4.162546400261598,-760.5887910106278,8.703633623440851,0.0987723916106753,112.35389932178792,114.50951097867444,323788208503761.94,0.6679969212752458,33.94117647058823,54.92156862745098,0.698380902803762,0.5066610942935165,-21.73007710658542,0.1491003443413733,2004,-1302.0751733359311,12.866180023702448,1242.611111111111,1.0005555555555554,88.86274509803921,323788208503762.6,226.86341030046236,-10.790488381122023,0.6025209985486393,0.34241772625280487,0.03428072799800549,0.006232859636000999,0.25983233607579165,0.1511468461730242,0.20607392171528302,3.895537272500624e-06,3.895537272500624e-06,3.895537272500624e-06,3.895537272500624e-06
280,1.817,1.248,0.258,0.37,0.031,0.531,20.574,16.61,0.224,0.404,0.937,1.353,0.84,0.091,0.014,0.663,0.466,0.775,0.021,0.002,0.019,0.013,0.015,0.02,0.2,0.172,0.015,0.014,0.085,0.099,0.018,0.008,0.004,0.02,0.02,0.018,1206.0,1000.0,1117.0,1267.0,613.0,1459.0,1172.0,1045.0,1066.0,1318.0,1037.0,1067.0,995.0,908.0,1048.0,1092.0,1167.0,1148.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.01,1.0,-576.4450170744236,5.4116325774102885,-834.4743343959611,11.418229040319634,0.1061019348435931,48.171195254919525,106.79904469475566,441529375232403.25,0.7102577491586225,26.81699346405229,50.35947712418301,0.5531171749734464,0.6498801748856684,-3.178298421454156,0.2598325815070034,2391,-1410.9193514703848,16.82986161772992,1095.8333333333333,1.0016666666666667,77.1764705882353,441529375232403.94,154.9702399496752,-1.4592329199735763,0.6014986749295574,0.2948361553365344,0.03194058349479122,0.004913935922275574,0.2327099654620504,0.16356386712717266,0.272021452840255,3.5099542301968387e-06,3.5099542301968387e-06,3.5099542301968387e-06,3.5099542301968387e-06
281,1.431,1.132,0.817,0.636,0.231,0.629,19.4,15.489,0.455,0.584,0.929,1.391,0.85,0.093,0.017,0.611,0.401,0.889,0.027,0.014,0.026,0.019,0.021,0.02,0.24,0.171,0.018,0.018,0.085,0.106,0.022,0.007,0.006,0.022,0.025,0.009,279.0,908.0,458.0,1774.0,1076.0,1648.0,378.0,847.0,1412.0,1378.0,653.0,638.0,516.0,1123.0,623.0,710.0,374.0,783.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.0,1.01,1.0,1.0,1.0,1.01,1.0,-575.1484564150262,5.868842969787525,-844.4343405123133,12.654979760756405,0.0998952027161916,147.84052859559463,110.5816839423664,309070562662682.94,0.7301290992162984,61.91830065359477,55.19934640522876,0.6296388234059971,0.5719269633788308,-38.35606084206649,0.2064731501865769,1713,-1419.5827969273396,18.52382273054393,865.4444444444445,1.0027777777777778,117.11764705882354,309070562662683.7,258.42221253796106,-19.074793845939958,0.600782893392414,0.29709476274361774,0.03250566227665465,0.005941895254872355,0.21355870592511816,0.14015882336493027,0.31072616950479554,3.4952325028660916e-06,3.4952325028660916e-06,3.4952325028660916e-06,3.4952325028660916e-06
282,1.781,1.115,0.401,0.278,0.415,0.849,17.202,18.813,0.214,0.352,0.761,1.339,0.7,0.071,0.066,0.801,0.121,0.215,0.019,0.016,0.02,0.019,0.02,0.019,0.171,0.189,0.012,0.014,0.079,0.093,0.019,0.016,0.015,0.018,0.013,0.017,1024.0,730.0,1089.0,756.0,851.0,777.0,1050.0,1132.0,685.0,1085.0,883.0,841.0,1354.0,601.0,522.0,962.0,485.0,1078.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,1.0,1.0,1.0,-556.4344266840302,5.265014866929572,-826.1247430404902,10.235566585858624,0.1298841762542724,61.83802371090613,125.80845098748048,58870583364321.23,0.6332621450490328,29.254901960784316,55.13398692810458,0.8188271174969879,0.3813083097359385,-5.885505235743451,-0.0271050350881085,1128,-1382.5591697245204,15.500581452788197,883.6111111111111,1.0016666666666667,84.38888888888889,58870583364321.86,187.6464746983866,-2.9563051354157794,0.6000677136164632,0.3546027436120848,0.03596684970922575,0.03343397296913943,0.4057668537618285,0.061295617110088955,0.10891369982371178,5.065753480172641e-06,5.065753480172641e-06,5.065753480172641e-06,5.065753480172641e-06
283,1.975,1.163,0.299,0.452,0.028,0.661,12.86,16.218,0.605,0.703,1.025,0.527,0.581,0.093,0.017,0.734,0.314,0.445,0.021,0.015,0.016,0.02,0.013,0.02,0.19,0.158,0.02,0.019,0.085,0.068,0.018,0.006,0.006,0.018,0.017,0.018,1169.0,1131.0,1685.0,1360.0,563.0,1067.0,899.0,1062.0,1322.0,1069.0,1241.0,1156.0,1219.0,605.0,1174.0,1152.0,1165.0,1374.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-587.5414280852009,3.92102477825799,-685.058512796323,8.042087509266665,0.0864304378297593,210.34648120865427,153.34825161869242,794752875418325.8,0.5601675570199074,77.99673202614379,52.96732026143791,0.4738869759109157,0.7256989049411714,-78.6700541850641,-0.5259942090035188,2415,-1272.599940881524,11.963112287524655,1134.0555555555557,1.001111111111111,130.9640522875817,794752875418326.2,363.6947328273467,-39.59802419703381,0.5997929404260436,0.2660207688503874,0.04258163769894325,0.007783740224538014,0.3360744308712295,0.14377026061793743,0.2037508470540833,4.578670720316479e-06,4.578670720316479e-06,4.578670720316479e-06,4.578670720316479e-06
284,1.855,1.187,0.193,0.595,0.572,0.831,13.951,18.532,0.305,0.535,0.694,1.174,0.791,0.09,0.02,0.594,0.336,0.542,0.021,0.015,0.012,0.018,0.02,0.02,0.175,0.167,0.023,0.017,0.08,0.092,0.018,0.008,0.009,0.019,0.016,0.017,971.0,889.0,979.0,1027.0,1008.0,1194.0,1394.0,1025.0,1147.0,1035.0,1151.0,1205.0,1046.0,589.0,599.0,976.0,1186.0,1090.0,1.01,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-537.758102606517,4.893980357941733,-801.4248717824623,7.994744139828188,0.0847741671403249,78.62098831687102,163.47530844316591,588705833643203.2,0.876086026759655,32.26470588235294,77.69281045751634,0.7620262566614361,0.4373294269450323,-10.1301651304886,-0.7342015052612298,388,-1339.1829743889793,12.888724497769921,1028.388888888889,1.0022222222222223,109.95751633986929,588705833643204.1,242.09629676003692,-5.432183317874914,0.5996778418032342,0.33332771466136263,0.03792603580217779,0.008428007956039511,0.2503118362943734,0.1415905336614638,0.22839901560867074,4.214003978019756e-06,4.214003978019756e-06,4.214003978019756e-06,4.214003978019756e-06
285,1.715,1.244,0.212,0.312,0.358,0.891,14.406,16.897,0.63,0.738,0.858,0.495,0.374,0.096,0.013,0.317,0.227,0.246,0.019,0.005,0.014,0.015,0.02,0.019,0.179,0.171,0.021,0.019,0.081,0.062,0.017,0.003,0.003,0.017,0.017,0.015,1333.0,589.0,1275.0,993.0,1220.0,1329.0,1300.0,1172.0,1277.0,1315.0,1469.0,1267.0,1162.0,868.0,1118.0,1030.0,1173.0,1016.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-563.3771885209563,4.532233338978776,-671.2671597737789,6.502595746719353,0.0831769417391883,201.11108447983068,141.27275107421966,1118541083922086.0,0.6132892077840518,62.447712418300654,58.72549019607843,0.5816569326002916,0.6176630450266882,-71.82770523795875,-0.2951260323445337,2614,-1234.6443482947352,11.03482908569813,1161.4444444444443,1.001111111111111,121.17320261437908,1118541083922086.6,342.38383555405034,-36.06141563515164,0.5996599888134899,0.29378495569660024,0.07541004210394017,0.010211776534908564,0.24901024319738577,0.17831332872494185,0.19323823289134667,7.855212719160434e-06,7.855212719160434e-06,7.855212719160434e-06,7.855212719160434e-06
286,1.262,1.246,0.197,0.173,0.078,0.858,18.99,16.447,0.233,0.403,0.734,0.931,0.88,0.097,0.014,0.329,0.485,0.122,0.002,0.003,0.013,0.01,0.02,0.019,0.201,0.184,0.014,0.016,0.079,0.088,0.014,0.002,0.003,0.016,0.018,0.012,978.0,673.0,833.0,734.0,658.0,982.0,941.0,1123.0,992.0,1080.0,1015.0,1034.0,653.0,631.0,685.0,955.0,1097.0,487.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,-545.2464237938968,4.915989053214325,-749.4693145148273,8.146516451070006,0.1133760258886549,26.472423683642464,115.81172037045042,529835250278883.25,0.5782149469490401,16.787581699346404,51.37581699346405,0.5673844878142094,0.6305661576216888,-0.261862458411042,0.1296373334854822,328,-1294.7157383087242,13.062505504284331,863.9444444444445,1.001111111111111,68.16339869281046,529835250278883.8,142.28414405409288,-0.0661125624627799,0.5989753227179491,0.4566589173032215,0.05033626702092328,0.007265028229823978,0.1707281634008635,0.2516813351046164,0.06330953171703753,5.189305878445699e-06,5.189305878445699e-06,5.189305878445699e-06,5.189305878445699e-06
287,1.576,1.244,0.352,0.282,0.208,0.71,15.667,17.737,0.575,0.683,0.692,0.569,0.849,0.092,0.017,0.725,0.418,0.54,0.018,0.006,0.015,0.012,0.02,0.019,0.177,0.179,0.019,0.018,0.072,0.067,0.018,0.007,0.006,0.018,0.018,0.018,1343.0,799.0,1125.0,1594.0,1151.0,896.0,1366.0,852.0,1640.0,1210.0,1041.0,1227.0,1063.0,791.0,1049.0,1581.0,1126.0,1595.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-536.0906588079226,3.302580489854069,-685.262769592052,6.179533565506349,0.0889236040910085,213.8272506890899,145.52651758446444,677011708689684.0,0.6692345958579723,64.61111111111111,62.38562091503268,0.6638324751197253,0.5329711856906643,-81.32859689967559,-0.3742935295159018,2119,-1221.3534283999747,9.482114055360418,1191.611111111111,1.0,126.9967320261438,677011708689684.6,359.35376827355435,-40.85144521459574,0.5984018304051948,0.3214642716505619,0.03483476206342956,0.006436858207372854,0.2745130706085482,0.15827098415775603,0.2044649077636083,3.786387180807561e-06,3.786387180807561e-06,3.786387180807561e-06,3.786387180807561e-06
288,1.628,1.246,0.19,0.377,0.145,0.316,19.46,16.53,0.633,0.76,1.123,0.918,0.695,0.094,0.018,0.311,0.484,0.385,0.019,0.004,0.014,0.015,0.02,0.02,0.192,0.175,0.02,0.019,0.084,0.081,0.018,0.006,0.007,0.017,0.019,0.017,1244.0,989.0,1182.0,1051.0,1086.0,1351.0,1123.0,1286.0,1051.0,1093.0,945.0,928.0,1409.0,770.0,933.0,1221.0,1071.0,1060.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-601.7578624314251,4.841018418055266,-749.9167780977275,7.131601165079403,0.0849887626038657,226.5793516946747,97.78865432672994,1236282250650728.8,0.559363325612085,98.19607843137256,47.333333333333336,0.5270406310699319,0.6687946524372693,-91.44113509644208,0.3794565904268941,4413,-1351.6746405291526,11.97261958313467,1099.611111111111,1.0005555555555554,145.52941176470588,1236282250650729.2,324.36800602140465,-45.53083925300759,0.5979176417536006,0.34976648683468875,0.04730654642080683,0.009058700378452371,0.15651421209437152,0.24357838795394154,0.1937555358724535,5.032611321362429e-06,5.032611321362429e-06,5.032611321362429e-06,5.032611321362429e-06
289,1.262,1.244,0.681,0.311,0.576,0.802,13.482,17.556,0.73,0.789,0.997,0.667,0.836,0.097,0.014,0.466,0.397,0.544,0.002,0.005,0.019,0.013,0.021,0.02,0.187,0.175,0.019,0.019,0.089,0.071,0.018,0.003,0.004,0.018,0.019,0.017,684.0,987.0,1227.0,1264.0,1064.0,1341.0,1317.0,1021.0,1291.0,1608.0,1612.0,1086.0,1383.0,874.0,804.0,1136.0,1350.0,1301.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-584.0922752511734,5.009795642419121,-702.759657750373,6.524554530075752,0.0937587225437164,226.60629963149688,142.27388895058778,412094083550243.6,0.7066219451320807,79.94117647058823,63.30718954248366,0.6575124319445672,0.5373684057749106,-91.4631251497064,-0.3135470502954052,3512,-1286.8519330015465,11.534350172494873,1186.111111111111,1.001111111111111,143.2483660130719,412094083550244.3,368.88018858208466,-45.888336100000906,0.5974404188597389,0.35513415235085216,0.04120575691152232,0.00594722264702384,0.19795755382236496,0.16864624220489033,0.23109207999864065,4.2480161764456e-06,4.2480161764456e-06,4.2480161764456e-06,4.2480161764456e-06
290,1.374,1.236,0.676,0.657,0.119,0.542,17.582,17.893,0.688,0.756,0.665,0.868,0.766,0.041,0.089,0.716,0.296,0.805,0.015,0.01,0.017,0.018,0.02,0.019,0.178,0.157,0.019,0.019,0.069,0.077,0.019,0.017,0.01,0.019,0.018,0.018,1086.0,689.0,1453.0,1430.0,1125.0,1882.0,1907.0,1280.0,1599.0,2035.0,1645.0,1545.0,1451.0,1016.0,877.0,1648.0,1362.0,1596.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-532.383920887288,2.012933643322652,-745.3829298127364,4.7947745523128456,0.0977455043792724,303.7711288006325,287.2119415108036,382658791868082.8,0.9533518170943454,79.33333333333333,105.84313725490196,0.6152127441385002,0.5787174138193306,-165.15660120429715,-4.353036608406989,2442,-1277.7668507000244,6.807708195635497,1423.6666666666667,1.0005555555555554,185.1764705882353,382658791868083.75,590.9830703114361,-84.75481890635207,0.5969650789789154,0.28234010556423794,0.015112198861793413,0.032804529236575945,0.26391059475717277,0.10910270397782561,0.2967151239937487,3.685902161413028e-06,3.685902161413028e-06,3.685902161413028e-06,3.685902161413028e-06
291,1.902,1.244,0.228,0.431,0.256,0.793,12.99,14.835,0.341,0.468,0.883,0.929,0.661,0.072,0.077,0.632,0.199,0.686,0.018,0.005,0.014,0.017,0.02,0.019,0.185,0.165,0.017,0.016,0.084,0.1,0.017,0.017,0.014,0.019,0.018,0.019,1672.0,665.0,1349.0,1394.0,1245.0,1325.0,1289.0,1251.0,1433.0,1493.0,1233.0,1166.0,1083.0,428.0,593.0,1018.0,1408.0,1817.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-569.7910883968942,5.593549652679646,-763.8378690038072,10.766833831761854,0.0782513362169265,116.21338414139213,72.83427558056992,544552896119963.3,0.6422999664505027,37.81372549019608,38.94444444444444,0.3514415370651238,0.8423841481014314,-23.318506861226144,0.6557556365379917,3199,-1333.6289574007014,16.3603834844415,1214.5555555555557,1.0005555555555554,76.75816993464052,544552896119963.94,189.04765972196205,-11.331375612344075,0.5969128425832776,0.2840518426842685,0.03094059405940594,0.03308924642464247,0.2715896589658966,0.08551636413641366,0.2947951045104511,4.297304730473048e-06,4.297304730473048e-06,4.297304730473048e-06,4.297304730473048e-06
292,1.49,1.231,0.23,0.206,0.086,0.863,19.72,14.563,0.584,0.652,0.889,0.395,0.42,0.059,0.021,0.38,0.205,0.13,0.017,0.013,0.016,0.014,0.02,0.02,0.196,0.171,0.02,0.021,0.082,0.048,0.019,0.019,0.008,0.017,0.016,0.016,873.0,170.0,873.0,186.0,765.0,611.0,942.0,772.0,871.0,235.0,1013.0,786.0,467.0,467.0,514.0,1021.0,278.0,218.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-566.7106181126522,4.829937268979903,-651.4562348689635,3.110637590801168,0.1540456802977456,130.53946639841033,85.52091438581337,1089105792239926.8,0.5360264555436979,49.18300653594771,36.41176470588236,0.4601425077257943,0.7330382161717045,-29.68373873480956,0.5253867053600219,285,-1218.1668529816156,7.940574859781071,614.5555555555555,1.0022222222222221,85.59477124183007,1089105792239927.2,216.0603807842237,-14.57917601472477,0.5965903619487494,0.34566763234132214,0.048558072162233346,0.017283381617066107,0.3127469054516724,0.16871872530945484,0.10699236239136162,8.230181722412433e-06,8.230181722412433e-06,8.230181722412433e-06,8.230181722412433e-06
293,1.74,1.173,0.226,0.385,0.181,0.339,14.924,18.076,0.24,0.434,0.506,1.032,0.873,0.093,0.022,0.457,0.174,0.566,0.017,0.014,0.014,0.017,0.019,0.019,0.174,0.165,0.017,0.015,0.069,0.096,0.016,0.006,0.01,0.018,0.018,0.017,1132.0,1186.0,1172.0,1328.0,981.0,1371.0,1062.0,1346.0,1160.0,1344.0,949.0,1324.0,440.0,858.0,728.0,1186.0,999.0,1332.0,1.01,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,-512.2561786715484,3.6010412772984446,-774.7060234797972,9.522985506242838,0.1112065113253063,73.8820823441196,116.1716951115806,441529375232402.4,0.6909051393438806,24.274509803921568,55.22222222222222,0.6851342195793786,0.5064892720209342,-8.828853563946959,0.1242182705571391,1116,-1286.9622021513455,13.124026783541282,1105.4444444444443,1.0027777777777775,79.49673202614379,441529375232403.06,190.05377745570019,-4.35231764669491,0.5958117458001564,0.39953501995386814,0.04256214989199283,0.010068465565847765,0.20914948925420132,0.0796324094753414,0.25903415955771975,4.57657525720353e-06,4.57657525720353e-06,4.57657525720353e-06,4.57657525720353e-06
