,combination,extinction_size,wv,wy
4246,BY_y_cv0.59_cy0.57,175.18787490724372,0.59,0.57
4247,BY_y_cv0.59_cy0.58,189.1741460289497,0.59,0.58
4248,BY_y_cv0.59_cy0.59,205.24925034867465,0.59,0.59
4249,BY_y_cv0.59_cy0.60,223.62530795963175,0.59,0.6
4250,BY_y_cv0.59_cy0.61,244.75315831715108,0.59,0.61
4251,BY_y_cv0.59_cy0.62,269.1744322791428,0.59,0.62
4252,BY_y_cv0.59_cy0.63,297.2953261637095,0.59,0.63
4253,BY_y_cv0.59_cy0.64,329.7642854262033,0.59,0.64
4254,BY_y_cv0.59_cy0.65,367.24360783668254,0.59,0.65
4255,BY_y_cv0.59_cy0.66,410.6458718992177,0.59,0.66
4256,BY_y_cv0.59_cy0.67,460.6433489887157,0.59,0.67
4257,BY_y_cv0.59_cy0.68,518.8509506403562,0.59,0.68
4258,BY_y_cv0.59_cy0.69,585.5131120752951,0.59,0.69
4259,BY_y_cv0.59_cy0.70,662.5440061506124,0.59,0.7
4260,BY_y_cv0.60_cy0.00,50.32380522265304,0.6,0.0
4261,BY_y_cv0.60_cy0.01,50.62524394433186,0.6,0.01
4262,BY_y_cv0.60_cy0.02,50.93236485908294,0.6,0.02
4263,BY_y_cv0.60_cy0.03,51.26936611101919,0.6,0.03
4264,BY_y_cv0.60_cy0.04,51.60056590895638,0.6,0.04
4265,BY_y_cv0.60_cy0.05,51.95011293744665,0.6,0.05
4266,BY_y_cv0.60_cy0.06,52.30525157658885,0.6,0.06
4267,BY_y_cv0.60_cy0.07,52.674929580707975,0.6,0.07
4268,BY_y_cv0.60_cy0.08,53.05425867116975,0.6,0.08
4269,BY_y_cv0.60_cy0.09,53.44650856116023,0.6,0.09
4270,BY_y_cv0.60_cy0.10,53.8550547657289,0.6,0.1
4271,BY_y_cv0.60_cy0.11,54.27593414241656,0.6,0.11
4272,BY_y_cv0.60_cy0.12,54.71675846461239,0.6,0.12
4273,BY_y_cv0.60_cy0.13,55.17435318046156,0.6,0.13
4274,BY_y_cv0.60_cy0.14,55.64227892628116,0.6,0.14
4275,BY_y_cv0.60_cy0.15,56.12194482248506,0.6,0.15
4276,BY_y_cv0.60_cy0.16,56.62993654473848,0.6,0.16
4277,BY_y_cv0.60_cy0.17,57.17179019263386,0.6,0.17
4278,BY_y_cv0.60_cy0.18,57.70933387810474,0.6,0.18
4279,BY_y_cv0.60_cy0.19,58.27727283300573,0.6,0.19
4280,BY_y_cv0.60_cy0.20,58.86996294111578,0.6,0.2
4281,BY_y_cv0.60_cy0.21,59.48569248018139,0.6,0.21
4282,BY_y_cv0.60_cy0.22,60.14981583898498,0.6,0.22
4283,BY_y_cv0.60_cy0.23,60.81302985652801,0.6,0.23
4284,BY_y_cv0.60_cy0.24,61.53510097056971,0.6,0.24
4285,BY_y_cv0.60_cy0.25,62.27248449367036,0.6,0.25
4286,BY_y_cv0.60_cy0.26,63.077718215515965,0.6,0.26
4287,BY_y_cv0.60_cy0.27,63.89371057328026,0.6,0.27
4288,BY_y_cv0.60_cy0.28,64.76372943852166,0.6,0.28
4289,BY_y_cv0.60_cy0.29,65.6729009388644,0.6,0.29
4290,BY_y_cv0.60_cy0.30,66.65675463767349,0.6,0.3
4291,BY_y_cv0.60_cy0.31,67.67716117067994,0.6,0.31
4292,BY_y_cv0.60_cy0.32,68.7830121909772,0.6,0.32
4293,BY_y_cv0.60_cy0.33,69.94361269438849,0.6,0.33
4294,BY_y_cv0.60_cy0.34,71.1916614346388,0.6,0.34
4295,BY_y_cv0.60_cy0.35,72.52116916600026,0.6,0.35
4296,BY_y_cv0.60_cy0.36,73.94275784512939,0.6,0.36
4297,BY_y_cv0.60_cy0.37,75.47841693402208,0.6,0.37
4298,BY_y_cv0.60_cy0.38,77.13553214508812,0.6,0.38
4299,BY_y_cv0.60_cy0.39,78.92762555992032,0.6,0.39
4300,BY_y_cv0.60_cy0.40,80.87120574023321,0.6,0.4
4301,BY_y_cv0.60_cy0.41,82.94437708116511,0.6,0.41
4302,BY_y_cv0.60_cy0.42,85.24123628875552,0.6,0.42
4303,BY_y_cv0.60_cy0.43,87.75243209916135,0.6,0.43
4304,BY_y_cv0.60_cy0.44,90.51095356915884,0.6,0.44
4305,BY_y_cv0.60_cy0.45,93.53620504617228,0.6,0.45
4306,BY_y_cv0.60_cy0.46,96.89159525861398,0.6,0.46
4307,BY_y_cv0.60_cy0.47,100.57745293156349,0.6,0.47
4308,BY_y_cv0.60_cy0.48,104.72183378209176,0.6,0.48
4309,BY_y_cv0.60_cy0.49,109.34047807321204,0.6,0.49
4310,BY_y_cv0.60_cy0.50,114.50313623546428,0.6,0.5
4311,BY_y_cv0.60_cy0.51,120.2341154416454,0.6,0.51
4312,BY_y_cv0.60_cy0.52,126.72317266143438,0.6,0.52
4313,BY_y_cv0.60_cy0.53,134.03929877688282,0.6,0.53
4314,BY_y_cv0.60_cy0.54,142.3538162970006,0.6,0.54
4315,BY_y_cv0.60_cy0.55,151.87422354321097,0.6,0.55
4316,BY_y_cv0.60_cy0.56,162.5741427614652,0.6,0.56
4317,BY_y_cv0.60_cy0.57,174.67442736710095,0.6,0.57
4318,BY_y_cv0.60_cy0.58,188.74791585585356,0.6,0.58
4319,BY_y_cv0.60_cy0.59,204.61317609745257,0.6,0.59
4320,BY_y_cv0.60_cy0.60,223.0826894348664,0.6,0.6
4321,BY_y_cv0.60_cy0.61,244.21456695257916,0.6,0.61
4322,BY_y_cv0.60_cy0.62,268.55118259641733,0.6,0.62
4323,BY_y_cv0.60_cy0.63,296.68370328175786,0.6,0.63
4324,BY_y_cv0.60_cy0.64,329.00365816046985,0.6,0.64
4325,BY_y_cv0.60_cy0.65,366.2599552475712,0.6,0.65
4326,BY_y_cv0.60_cy0.66,409.3775651088747,0.6,0.66
4327,BY_y_cv0.60_cy0.67,459.3684547237783,0.6,0.67
4328,BY_y_cv0.60_cy0.68,517.2201681302744,0.6,0.68
4329,BY_y_cv0.60_cy0.69,583.484848826254,0.6,0.69
4330,BY_y_cv0.60_cy0.70,661.0374406926232,0.6,0.7
4331,BY_y_cv0.61_cy0.00,50.27173416479419,0.61,0.0
4332,BY_y_cv0.61_cy0.01,50.569505412008944,0.61,0.01
4333,BY_y_cv0.61_cy0.02,50.88455621105842,0.61,0.02
4334,BY_y_cv0.61_cy0.03,51.206054773261904,0.61,0.03
4335,BY_y_cv0.61_cy0.04,51.55203798502353,0.61,0.04
4336,BY_y_cv0.61_cy0.05,51.89084631848236,0.61,0.05
4337,BY_y_cv0.61_cy0.06,52.24395554673338,0.61,0.06
4338,BY_y_cv0.61_cy0.07,52.60949009663945,0.61,0.07
4339,BY_y_cv0.61_cy0.08,52.985882227793454,0.61,0.08
4340,BY_y_cv0.61_cy0.09,53.387822157899066,0.61,0.09
4341,BY_y_cv0.61_cy0.10,53.78884038114812,0.61,0.1
4342,BY_y_cv0.61_cy0.11,54.20959726108831,0.61,0.11
4343,BY_y_cv0.61_cy0.12,54.63873862454348,0.61,0.12
4344,BY_y_cv0.61_cy0.13,55.0945373160772,0.61,0.13
4345,BY_y_cv0.61_cy0.14,55.55445594301618,0.61,0.14
4346,BY_y_cv0.61_cy0.15,56.035329548926725,0.61,0.15
4347,BY_y_cv0.61_cy0.16,56.5517531386504,0.61,0.16
4348,BY_y_cv0.61_cy0.17,57.0782230561139,0.61,0.17
4349,BY_y_cv0.61_cy0.18,57.627365904062025,0.61,0.18
4350,BY_y_cv0.61_cy0.19,58.18743882442432,0.61,0.19
4351,BY_y_cv0.61_cy0.20,58.77549149426887,0.61,0.2
4352,BY_y_cv0.61_cy0.21,59.401589343812525,0.61,0.21
4353,BY_y_cv0.61_cy0.22,60.04399786344184,0.61,0.22
4354,BY_y_cv0.61_cy0.23,60.71366973554522,0.61,0.23
4355,BY_y_cv0.61_cy0.24,61.42608201941421,0.61,0.24
4356,BY_y_cv0.61_cy0.25,62.18692680834248,0.61,0.25
4357,BY_y_cv0.61_cy0.26,62.95100183715968,0.61,0.26
4358,BY_y_cv0.61_cy0.27,63.788816986422354,0.61,0.27
4359,BY_y_cv0.61_cy0.28,64.6300103944086,0.61,0.28
4360,BY_y_cv0.61_cy0.29,65.55507675788922,0.61,0.29
4361,BY_y_cv0.61_cy0.30,66.53340266139676,0.61,0.3
4362,BY_y_cv0.61_cy0.31,67.54161463488472,0.61,0.31
4363,BY_y_cv0.61_cy0.32,68.63960768516372,0.61,0.32
4364,BY_y_cv0.61_cy0.33,69.7984944374568,0.61,0.33
4365,BY_y_cv0.61_cy0.34,71.0509107711603,0.61,0.34
4366,BY_y_cv0.61_cy0.35,72.37959652842603,0.61,0.35
4367,BY_y_cv0.61_cy0.36,73.81341121311088,0.61,0.36
4368,BY_y_cv0.61_cy0.37,75.33933308451088,0.61,0.37
4369,BY_y_cv0.61_cy0.38,76.96937407570496,0.61,0.38
4370,BY_y_cv0.61_cy0.39,78.73935834612331,0.61,0.39
4371,BY_y_cv0.61_cy0.40,80.66665300624646,0.61,0.4
4372,BY_y_cv0.61_cy0.41,82.76467286038279,0.61,0.41
4373,BY_y_cv0.61_cy0.42,85.04319764168083,0.61,0.42
4374,BY_y_cv0.61_cy0.43,87.5501608306977,0.61,0.43
4375,BY_y_cv0.61_cy0.44,90.29941606654118,0.61,0.44
4376,BY_y_cv0.61_cy0.45,93.32203645850332,0.61,0.45
4377,BY_y_cv0.61_cy0.46,96.66225668113655,0.61,0.46
4378,BY_y_cv0.61_cy0.47,100.36222155174164,0.61,0.47
4379,BY_y_cv0.61_cy0.48,104.5197176215761,0.61,0.48
4380,BY_y_cv0.61_cy0.49,109.06351630742556,0.61,0.49
4381,BY_y_cv0.61_cy0.50,114.2044942524548,0.61,0.5
4382,BY_y_cv0.61_cy0.51,119.95552082842588,0.61,0.51
4383,BY_y_cv0.61_cy0.52,126.4388027902882,0.61,0.52
4384,BY_y_cv0.61_cy0.53,133.73813984713652,0.61,0.53
4385,BY_y_cv0.61_cy0.54,142.07840542515189,0.61,0.54
4386,BY_y_cv0.61_cy0.55,151.49848512459687,0.61,0.55
4387,BY_y_cv0.61_cy0.56,162.15016298788362,0.61,0.56
4388,BY_y_cv0.61_cy0.57,174.2637029031601,0.61,0.57
4389,BY_y_cv0.61_cy0.58,188.2690531753832,0.61,0.58
4390,BY_y_cv0.61_cy0.59,204.28211021891624,0.61,0.59
4391,BY_y_cv0.61_cy0.60,222.44367053114496,0.61,0.6
4392,BY_y_cv0.61_cy0.61,243.42677456813888,0.61,0.61
4393,BY_y_cv0.61_cy0.62,267.9439567453585,0.61,0.62
4394,BY_y_cv0.61_cy0.63,295.8577908193837,0.61,0.63
4395,BY_y_cv0.61_cy0.64,328.1916469562171,0.61,0.64
4396,BY_y_cv0.61_cy0.65,365.2807384714406,0.61,0.65
4397,BY_y_cv0.61_cy0.66,408.5398440334325,0.61,0.66
4398,BY_y_cv0.61_cy0.67,458.0296786129064,0.61,0.67
4399,BY_y_cv0.61_cy0.68,515.5721453695347,0.61,0.68
4400,BY_y_cv0.61_cy0.69,582.3278279287834,0.61,0.69
4401,BY_y_cv0.61_cy0.70,658.677868168834,0.61,0.7
4402,BY_y_cv0.62_cy0.00,50.21600805556482,0.62,0.0
4403,BY_y_cv0.62_cy0.01,50.52659309371321,0.62,0.01
4404,BY_y_cv0.62_cy0.02,50.82990063710768,0.62,0.02
4405,BY_y_cv0.62_cy0.03,51.15160255439169,0.62,0.03
4406,BY_y_cv0.62_cy0.04,51.483954168856336,0.62,0.04
4407,BY_y_cv0.62_cy0.05,51.83021015890263,0.62,0.05
4408,BY_y_cv0.62_cy0.06,52.18536751020456,0.62,0.06
4409,BY_y_cv0.62_cy0.07,52.54826185061029,0.62,0.07
4410,BY_y_cv0.62_cy0.08,52.92813239990811,0.62,0.08
4411,BY_y_cv0.62_cy0.09,53.313781392740935,0.62,0.09
4412,BY_y_cv0.62_cy0.10,53.71122764242592,0.62,0.1
4413,BY_y_cv0.62_cy0.11,54.14357404213225,0.62,0.11
4414,BY_y_cv0.62_cy0.12,54.56686588575631,0.62,0.12
4415,BY_y_cv0.62_cy0.13,55.02085878745294,0.62,0.13
4416,BY_y_cv0.62_cy0.14,55.49531828530144,0.62,0.14
4417,BY_y_cv0.62_cy0.15,55.964059563866975,0.62,0.15
4418,BY_y_cv0.62_cy0.16,56.477559438288885,0.62,0.16
4419,BY_y_cv0.62_cy0.17,56.99807501654814,0.62,0.17
4420,BY_y_cv0.62_cy0.18,57.52874194044052,0.62,0.18
4421,BY_y_cv0.62_cy0.19,58.100315324120125,0.62,0.19
4422,BY_y_cv0.62_cy0.20,58.68720134825144,0.62,0.2
4423,BY_y_cv0.62_cy0.21,59.30451979418358,0.62,0.21
4424,BY_y_cv0.62_cy0.22,59.94919815954308,0.62,0.22
4425,BY_y_cv0.62_cy0.23,60.61443157693866,0.62,0.23
4426,BY_y_cv0.62_cy0.24,61.34087281112334,0.62,0.24
4427,BY_y_cv0.62_cy0.25,62.06687974076177,0.62,0.25
4428,BY_y_cv0.62_cy0.26,62.847091138031104,0.62,0.26
4429,BY_y_cv0.62_cy0.27,63.6632624514412,0.62,0.27
4430,BY_y_cv0.62_cy0.28,64.52078590467917,0.62,0.28
4431,BY_y_cv0.62_cy0.29,65.4239048026733,0.62,0.29
4432,BY_y_cv0.62_cy0.30,66.3984723758671,0.62,0.3
4433,BY_y_cv0.62_cy0.31,67.41639186964494,0.62,0.31
4434,BY_y_cv0.62_cy0.32,68.50740776861095,0.62,0.32
4435,BY_y_cv0.62_cy0.33,69.64912800670518,0.62,0.33
4436,BY_y_cv0.62_cy0.34,70.91883579466777,0.62,0.34
4437,BY_y_cv0.62_cy0.35,72.22690150379678,0.62,0.35
4438,BY_y_cv0.62_cy0.36,73.64089813413396,0.62,0.36
4439,BY_y_cv0.62_cy0.37,75.15789137751855,0.62,0.37
4440,BY_y_cv0.62_cy0.38,76.799129159521,0.62,0.38
4441,BY_y_cv0.62_cy0.39,78.56682663455396,0.62,0.39
4442,BY_y_cv0.62_cy0.40,80.50471040914852,0.62,0.4
4443,BY_y_cv0.62_cy0.41,82.57899287099009,0.62,0.41
4444,BY_y_cv0.62_cy0.42,84.86248441430709,0.62,0.42
4445,BY_y_cv0.62_cy0.43,87.33550967137907,0.62,0.43
4446,BY_y_cv0.62_cy0.44,90.07729098713682,0.62,0.44
4447,BY_y_cv0.62_cy0.45,93.09657395143532,0.62,0.45
4448,BY_y_cv0.62_cy0.46,96.43171977857313,0.62,0.46
4449,BY_y_cv0.62_cy0.47,100.12716072626664,0.62,0.47
4450,BY_y_cv0.62_cy0.48,104.23456107372132,0.62,0.48
4451,BY_y_cv0.62_cy0.49,108.8242095534135,0.62,0.49
4452,BY_y_cv0.62_cy0.50,113.95224098817108,0.62,0.5
4453,BY_y_cv0.62_cy0.51,119.68522264909952,0.62,0.51
4454,BY_y_cv0.62_cy0.52,126.15161191183398,0.62,0.52
4455,BY_y_cv0.62_cy0.53,133.50704530856075,0.62,0.53
4456,BY_y_cv0.62_cy0.54,141.68134384641908,0.62,0.54
4457,BY_y_cv0.62_cy0.55,151.15794960475287,0.62,0.55
4458,BY_y_cv0.62_cy0.56,161.6585964337661,0.62,0.56
4459,BY_y_cv0.62_cy0.57,173.9151616176243,0.62,0.57
4460,BY_y_cv0.62_cy0.58,187.75315543720427,0.62,0.58
4461,BY_y_cv0.62_cy0.59,203.6734946939252,0.62,0.59
4462,BY_y_cv0.62_cy0.60,221.89890459008092,0.62,0.6
4463,BY_y_cv0.62_cy0.61,242.91341956132857,0.62,0.61
4464,BY_y_cv0.62_cy0.62,267.1388549222925,0.62,0.62
4465,BY_y_cv0.62_cy0.63,294.9928078467313,0.62,0.63
4466,BY_y_cv0.62_cy0.64,327.0261800624854,0.62,0.64
4467,BY_y_cv0.62_cy0.65,364.2334444038377,0.62,0.65
4468,BY_y_cv0.62_cy0.66,407.0698770885149,0.62,0.66
4469,BY_y_cv0.62_cy0.67,456.9687667596485,0.62,0.67
4470,BY_y_cv0.62_cy0.68,514.0830547133364,0.62,0.68
4471,BY_y_cv0.62_cy0.69,580.1522382998418,0.62,0.69
4472,BY_y_cv0.62_cy0.70,656.7149218221402,0.62,0.7
4473,BY_y_cv0.63_cy0.00,50.16233229465634,0.63,0.0
4474,BY_y_cv0.63_cy0.01,50.46637490675876,0.63,0.01
4475,BY_y_cv0.63_cy0.02,50.781614853499015,0.63,0.02
4476,BY_y_cv0.63_cy0.03,51.099381276464925,0.63,0.03
4477,BY_y_cv0.63_cy0.04,51.42275245725778,0.63,0.04
4478,BY_y_cv0.63_cy0.05,51.76696606830338,0.63,0.05
4479,BY_y_cv0.63_cy0.06,52.125060285049415,0.63,0.06
4480,BY_y_cv0.63_cy0.07,52.48947355078363,0.63,0.07
4481,BY_y_cv0.63_cy0.08,52.86094599629741,0.63,0.08
4482,BY_y_cv0.63_cy0.09,53.261072639891616,0.63,0.09
4483,BY_y_cv0.63_cy0.10,53.66119282368381,0.63,0.1
4484,BY_y_cv0.63_cy0.11,54.06276777196472,0.63,0.11
4485,BY_y_cv0.63_cy0.12,54.50322028757983,0.63,0.12
4486,BY_y_cv0.63_cy0.13,54.94883851197919,0.63,0.13
4487,BY_y_cv0.63_cy0.14,55.40971467567433,0.63,0.14
4488,BY_y_cv0.63_cy0.15,55.88519487776375,0.63,0.15
4489,BY_y_cv0.63_cy0.16,56.38557865402127,0.63,0.16
4490,BY_y_cv0.63_cy0.17,56.900690333656,0.63,0.17
4491,BY_y_cv0.63_cy0.18,57.44851477826434,0.63,0.18
4492,BY_y_cv0.63_cy0.19,58.006246692463,0.63,0.19
4493,BY_y_cv0.63_cy0.20,58.60801474006094,0.63,0.2
4494,BY_y_cv0.63_cy0.21,59.22046475913249,0.63,0.21
4495,BY_y_cv0.63_cy0.22,59.85429656783272,0.63,0.22
4496,BY_y_cv0.63_cy0.23,60.530867096631496,0.63,0.23
4497,BY_y_cv0.63_cy0.24,61.21695416572785,0.63,0.24
4498,BY_y_cv0.63_cy0.25,61.97889085695916,0.63,0.25
4499,BY_y_cv0.63_cy0.26,62.73800307571601,0.63,0.26
4500,BY_y_cv0.63_cy0.27,63.55350278801616,0.63,0.27
4501,BY_y_cv0.63_cy0.28,64.41536604200411,0.63,0.28
4502,BY_y_cv0.63_cy0.29,65.32744352770497,0.63,0.29
4503,BY_y_cv0.63_cy0.30,66.2781980014839,0.63,0.3
4504,BY_y_cv0.63_cy0.31,67.3012346275833,0.63,0.31
4505,BY_y_cv0.63_cy0.32,68.3765167822221,0.63,0.32
4506,BY_y_cv0.63_cy0.33,69.5281188621506,0.63,0.33
4507,BY_y_cv0.63_cy0.34,70.7571822179436,0.63,0.34
4508,BY_y_cv0.63_cy0.35,72.06780211388904,0.63,0.35
4509,BY_y_cv0.63_cy0.36,73.4859141768804,0.63,0.36
4510,BY_y_cv0.63_cy0.37,75.00309404335293,0.63,0.37
4511,BY_y_cv0.63_cy0.38,76.65819260603003,0.63,0.38
4512,BY_y_cv0.63_cy0.39,78.40858198072749,0.63,0.39
4513,BY_y_cv0.63_cy0.40,80.33449450010303,0.63,0.4
4514,BY_y_cv0.63_cy0.41,82.41182539682269,0.63,0.41
4515,BY_y_cv0.63_cy0.42,84.68653785648821,0.63,0.42
4516,BY_y_cv0.63_cy0.43,87.1679953734607,0.63,0.43
4517,BY_y_cv0.63_cy0.44,89.90146143689434,0.63,0.44
4518,BY_y_cv0.63_cy0.45,92.89598793200967,0.63,0.45
4519,BY_y_cv0.63_cy0.46,96.22059365142576,0.63,0.46
4520,BY_y_cv0.63_cy0.47,99.90527615215052,0.63,0.47
4521,BY_y_cv0.63_cy0.48,104.02948879458164,0.63,0.48
4522,BY_y_cv0.63_cy0.49,108.61523665434306,0.63,0.49
4523,BY_y_cv0.63_cy0.50,113.72476193500952,0.63,0.5
4524,BY_y_cv0.63_cy0.51,119.47035952232072,0.63,0.51
4525,BY_y_cv0.63_cy0.52,125.8624826358002,0.63,0.52
4526,BY_y_cv0.63_cy0.53,133.15926336825507,0.63,0.53
4527,BY_y_cv0.63_cy0.54,141.4259901177915,0.63,0.54
4528,BY_y_cv0.63_cy0.55,150.70868018774817,0.63,0.55
4529,BY_y_cv0.63_cy0.56,161.3739533565413,0.63,0.56
4530,BY_y_cv0.63_cy0.57,173.52222993536526,0.63,0.57
4531,BY_y_cv0.63_cy0.58,187.39858851091213,0.63,0.58
4532,BY_y_cv0.63_cy0.59,203.3455578132329,0.63,0.59
4533,BY_y_cv0.63_cy0.60,221.4650261553197,0.63,0.6
4534,BY_y_cv0.63_cy0.61,242.43202549553297,0.63,0.61
4535,BY_y_cv0.63_cy0.62,266.44479359320417,0.63,0.62
4536,BY_y_cv0.63_cy0.63,294.2672849274513,0.63,0.63
4537,BY_y_cv0.63_cy0.64,326.4571754761349,0.63,0.64
4538,BY_y_cv0.63_cy0.65,363.313865232774,0.63,0.65
4539,BY_y_cv0.63_cy0.66,406.3513743060564,0.63,0.66
4540,BY_y_cv0.63_cy0.67,455.83031036897415,0.63,0.67
4541,BY_y_cv0.63_cy0.68,512.7472603947308,0.63,0.68
4542,BY_y_cv0.63_cy0.69,578.962131151207,0.63,0.69
4543,BY_y_cv0.63_cy0.70,654.9074285333689,0.63,0.7
4544,BY_y_cv0.64_cy0.00,50.11745991858244,0.64,0.0
4545,BY_y_cv0.64_cy0.01,50.41491933507823,0.64,0.01
4546,BY_y_cv0.64_cy0.02,50.72572447029417,0.64,0.02
4547,BY_y_cv0.64_cy0.03,51.04510426928229,0.64,0.03
4548,BY_y_cv0.64_cy0.04,51.37419554646949,0.64,0.04
4549,BY_y_cv0.64_cy0.05,51.71438575832145,0.64,0.05
4550,BY_y_cv0.64_cy0.06,52.05512235049246,0.64,0.06
4551,BY_y_cv0.64_cy0.07,52.43711557928036,0.64,0.07
4552,BY_y_cv0.64_cy0.08,52.79503895584368,0.64,0.08
4553,BY_y_cv0.64_cy0.09,53.1864508349725,0.64,0.09
4554,BY_y_cv0.64_cy0.10,53.5905598127185,0.64,0.1
4555,BY_y_cv0.64_cy0.11,54.0118655925564,0.64,0.11
4556,BY_y_cv0.64_cy0.12,54.43530704697187,0.64,0.12
4557,BY_y_cv0.64_cy0.13,54.87659714230122,0.64,0.13
4558,BY_y_cv0.64_cy0.14,55.32807505636284,0.64,0.14
4559,BY_y_cv0.64_cy0.15,55.81166083929348,0.64,0.15
4560,BY_y_cv0.64_cy0.16,56.31422435455606,0.64,0.16
4561,BY_y_cv0.64_cy0.17,56.83321983360766,0.64,0.17
4562,BY_y_cv0.64_cy0.18,57.37489949435313,0.64,0.18
4563,BY_y_cv0.64_cy0.19,57.92894731860289,0.64,0.19
4564,BY_y_cv0.64_cy0.20,58.5131389895394,0.64,0.2
4565,BY_y_cv0.64_cy0.21,59.1221567776991,0.64,0.21
4566,BY_y_cv0.64_cy0.22,59.76339641454598,0.64,0.22
4567,BY_y_cv0.64_cy0.23,60.42091901407913,0.64,0.23
4568,BY_y_cv0.64_cy0.24,61.12324353641469,0.64,0.24
4569,BY_y_cv0.64_cy0.25,61.87909955049491,0.64,0.25
4570,BY_y_cv0.64_cy0.26,62.627267213397324,0.64,0.26
4571,BY_y_cv0.64_cy0.27,63.4435617337982,0.64,0.27
4572,BY_y_cv0.64_cy0.28,64.29971627570411,0.64,0.28
4573,BY_y_cv0.64_cy0.29,65.21240427130597,0.64,0.29
4574,BY_y_cv0.64_cy0.30,66.15741724204054,0.64,0.3
4575,BY_y_cv0.64_cy0.31,67.17734151347705,0.64,0.31
4576,BY_y_cv0.64_cy0.32,68.24278964510395,0.64,0.32
4577,BY_y_cv0.64_cy0.33,69.3852787618929,0.64,0.33
4578,BY_y_cv0.64_cy0.34,70.62877847187265,0.64,0.34
4579,BY_y_cv0.64_cy0.35,71.9408596463949,0.64,0.35
4580,BY_y_cv0.64_cy0.36,73.34883822679984,0.64,0.36
4581,BY_y_cv0.64_cy0.37,74.87984899850908,0.64,0.37
4582,BY_y_cv0.64_cy0.38,76.50026487906709,0.64,0.38
4583,BY_y_cv0.64_cy0.39,78.25171443670096,0.64,0.39
4584,BY_y_cv0.64_cy0.40,80.15209292037545,0.64,0.4
4585,BY_y_cv0.64_cy0.41,82.24829830406071,0.64,0.41
4586,BY_y_cv0.64_cy0.42,84.49571083133961,0.64,0.42
4587,BY_y_cv0.64_cy0.43,87.01483127966458,0.64,0.43
4588,BY_y_cv0.64_cy0.44,89.71198123403884,0.64,0.44
4589,BY_y_cv0.64_cy0.45,92.7488250928891,0.64,0.45
4590,BY_y_cv0.64_cy0.46,96.0167801390948,0.64,0.46
4591,BY_y_cv0.64_cy0.47,99.74677834611086,0.64,0.47
4592,BY_y_cv0.64_cy0.48,103.83279852996678,0.64,0.48
4593,BY_y_cv0.64_cy0.49,108.34915284438632,0.64,0.49
4594,BY_y_cv0.64_cy0.50,113.4495626099022,0.64,0.5
4595,BY_y_cv0.64_cy0.51,119.1731260824068,0.64,0.51
4596,BY_y_cv0.64_cy0.52,125.6023489033296,0.64,0.52
4597,BY_y_cv0.64_cy0.53,132.8513687728193,0.64,0.53
4598,BY_y_cv0.64_cy0.54,141.07363221384952,0.64,0.54
4599,BY_y_cv0.64_cy0.55,150.44370829175514,0.64,0.55
4600,BY_y_cv0.64_cy0.56,161.04628093887388,0.64,0.56
4601,BY_y_cv0.64_cy0.57,173.1447063964368,0.64,0.57
4602,BY_y_cv0.64_cy0.58,186.93445065444976,0.64,0.58
4603,BY_y_cv0.64_cy0.59,202.7655393452651,0.64,0.59
4604,BY_y_cv0.64_cy0.60,220.89122959777507,0.64,0.6
4605,BY_y_cv0.64_cy0.61,241.7851436744008,0.64,0.61
4606,BY_y_cv0.64_cy0.62,265.82932968708684,0.64,0.62
4607,BY_y_cv0.64_cy0.63,293.5019001777632,0.64,0.63
4608,BY_y_cv0.64_cy0.64,325.5673697266966,0.64,0.64
4609,BY_y_cv0.64_cy0.65,362.2842308599857,0.64,0.65
4610,BY_y_cv0.64_cy0.66,405.2680434083168,0.64,0.66
4611,BY_y_cv0.64_cy0.67,454.2575036750608,0.64,0.67
4612,BY_y_cv0.64_cy0.68,511.22176076483737,0.64,0.68
4613,BY_y_cv0.64_cy0.69,576.696002933138,0.64,0.69
4614,BY_y_cv0.64_cy0.70,653.2499605905087,0.64,0.7
4615,BY_y_cv0.65_cy0.00,50.06923628003461,0.65,0.0
4616,BY_y_cv0.65_cy0.01,50.367599125378014,0.65,0.01
4617,BY_y_cv0.65_cy0.02,50.66936740283327,0.65,0.02
4618,BY_y_cv0.65_cy0.03,50.98412226800757,0.65,0.03
4619,BY_y_cv0.65_cy0.04,51.31588345393285,0.65,0.04
4620,BY_y_cv0.65_cy0.05,51.6577216399137,0.65,0.05
4621,BY_y_cv0.65_cy0.06,51.99888248959432,0.65,0.06
4622,BY_y_cv0.65_cy0.07,52.3681083268668,0.65,0.07
4623,BY_y_cv0.65_cy0.08,52.73995398805492,0.65,0.08
4624,BY_y_cv0.65_cy0.09,53.13588317813974,0.65,0.09
4625,BY_y_cv0.65_cy0.10,53.52360104107866,0.65,0.1
4626,BY_y_cv0.65_cy0.11,53.94111224510071,0.65,0.11
4627,BY_y_cv0.65_cy0.12,54.36581062387687,0.65,0.12
4628,BY_y_cv0.65_cy0.13,54.8069584128698,0.65,0.13
4629,BY_y_cv0.65_cy0.14,55.272725242229,0.65,0.14
4630,BY_y_cv0.65_cy0.15,55.7461422773964,0.65,0.15
4631,BY_y_cv0.65_cy0.16,56.23602895168569,0.65,0.16
4632,BY_y_cv0.65_cy0.17,56.76197870176802,0.65,0.17
4633,BY_y_cv0.65_cy0.18,57.28229501454644,0.65,0.18
