,combination,extinction_size
2337,BY_y_cv0.23_cy0.14,219.8968810268838
2338,BY_y_cv0.23_cy0.15,219.9011871334644
2339,BY_y_cv0.23_cy0.16,219.88728545634476
2340,BY_y_cv0.23_cy0.17,219.95550139008682
2341,BY_y_cv0.23_cy0.18,219.90038497039225
2342,BY_y_cv0.23_cy0.19,219.8927923921012
2343,BY_y_cv0.23_cy0.20,219.9095528049433
2344,BY_y_cv0.23_cy0.21,219.9017436134875
2345,BY_y_cv0.23_cy0.22,219.89390196910537
2346,BY_y_cv0.23_cy0.23,219.88602795885765
2347,BY_y_cv0.23_cy0.24,219.8781216815362
2348,BY_y_cv0.23_cy0.25,219.87018324070485
2349,BY_y_cv0.23_cy0.26,219.862212751625
2350,BY_y_cv0.23_cy0.27,219.85421033939002
2351,BY_y_cv0.23_cy0.28,219.84617613619469
2352,BY_y_cv0.23_cy0.29,219.83811028579876
2353,BY_y_cv0.23_cy0.30,219.83001293934336
2354,BY_y_cv0.23_cy0.31,219.8218842574559
2355,BY_y_cv0.23_cy0.32,219.81091746924687
2356,BY_y_cv0.23_cy0.33,219.80272676287808
2357,BY_y_cv0.23_cy0.34,219.79450525541236
2358,BY_y_cv0.23_cy0.35,219.78903526997496
2359,BY_y_cv0.23_cy0.36,219.78075261433895
2360,BY_y_cv0.23_cy0.37,219.7724397657981
2361,BY_y_cv0.23_cy0.38,219.76409694850994
2362,BY_y_cv0.23_cy0.39,219.755724389295
2363,BY_y_cv0.23_cy0.40,219.74728792961798
2364,BY_y_cv0.23_cy0.41,219.73885659761547
2365,BY_y_cv0.23_cy0.42,219.73039625712994
2366,BY_y_cv0.23_cy0.43,219.75753037376057
2367,BY_y_cv0.23_cy0.44,219.7768552308091
2368,BY_y_cv0.23_cy0.45,219.76830607458763
2369,BY_y_cv0.23_cy0.46,219.75969999810098
2370,BY_y_cv0.23_cy0.47,219.75371410434332
2371,BY_y_cv0.23_cy0.48,219.74508183568597
2372,BY_y_cv0.23_cy0.49,219.74468284615867
2373,BY_y_cv0.23_cy0.50,219.7359963305931
2374,BY_y_cv0.23_cy0.51,219.72728338691013
2375,BY_y_cv0.23_cy0.52,219.71854433856137
2376,BY_y_cv0.23_cy0.53,219.71446263929596
2377,BY_y_cv0.23_cy0.54,219.70567211024303
2378,BY_y_cv0.23_cy0.55,219.7071147244373
2379,BY_y_cv0.23_cy0.56,219.698273732244
2380,BY_y_cv0.23_cy0.57,219.68940835215307
2381,BY_y_cv0.23_cy0.58,219.68067638189078
2382,BY_y_cv0.23_cy0.59,219.67176331144458
2383,BY_y_cv0.23_cy0.60,219.669514204726
2384,BY_y_cv0.23_cy0.61,219.66055452354578
2385,BY_y_cv0.23_cy0.62,219.65352008260365
2386,BY_y_cv0.23_cy0.63,219.64451563875394
2387,BY_y_cv0.23_cy0.64,219.63546516147656
2388,BY_y_cv0.23_cy0.65,219.62641770756346
2389,BY_y_cv0.23_cy0.66,219.61732351590797
2390,BY_y_cv0.23_cy0.67,219.62392679175372
2391,BY_y_cv0.23_cy0.68,219.61478897685868
2392,BY_y_cv0.23_cy0.69,219.6056592394458
2393,BY_y_cv0.23_cy0.70,219.5965102373639
2394,BY_y_cv0.23_cy0.71,219.58316296201465
2395,BY_y_cv0.23_cy0.72,219.60985624157678
2396,BY_y_cv0.23_cy0.73,219.58234957161787
2397,BY_y_cv0.23_cy0.74,219.57312689227712
2398,BY_y_cv0.23_cy0.75,219.5638532605608
2399,BY_y_cv0.23_cy0.76,219.55459683577791
2400,BY_y_cv0.23_cy0.77,219.5809509453291
2401,BY_y_cv0.23_cy0.78,219.63092283539248
2402,BY_y_cv0.23_cy0.79,219.62161271928602
2403,BY_y_cv0.23_cy0.80,219.6122877427819
2404,BY_y_cv0.23_cy0.81,219.58293995171772
2405,BY_y_cv0.23_cy0.82,219.57355680904732
2406,BY_y_cv0.23_cy0.83,219.56690327158267
2407,BY_y_cv0.23_cy0.84,219.5659363527191
2408,BY_y_cv0.23_cy0.85,219.5565448443786
2409,BY_y_cv0.23_cy0.86,219.55353864410952
2410,BY_y_cv0.23_cy0.87,219.5853650061907
2411,BY_y_cv0.23_cy0.88,219.57593454793334
2412,BY_y_cv0.23_cy0.89,219.56649345115875
2413,BY_y_cv0.23_cy0.90,219.5570421965904
2414,BY_y_cv0.23_cy0.91,219.54758129849054
2415,BY_y_cv0.23_cy0.92,219.52822218849852
2416,BY_y_cv0.23_cy0.93,219.51874457319465
2417,BY_y_cv0.23_cy0.94,219.512378304312
2418,BY_y_cv0.23_cy0.95,219.50288452574205
2419,BY_y_cv0.23_cy0.96,219.49338349498834
2420,BY_y_cv0.23_cy0.97,219.48467147544363
2421,BY_y_cv0.23_cy0.98,219.47515734258684
2422,BY_y_cv0.23_cy0.99,219.4844711626798
2423,BY_y_cv0.23_cy1.00,219.48135955368198
2424,BY_y_cv0.24_cy0.00,223.2852162441357
2425,BY_y_cv0.24_cy0.01,223.23377591344982
2426,BY_y_cv0.24_cy0.02,223.268538098016
2427,BY_y_cv0.24_cy0.03,223.22993073050966
2428,BY_y_cv0.24_cy0.04,223.2610853415383
2429,BY_y_cv0.24_cy0.05,223.18269988962297
2430,BY_y_cv0.24_cy0.06,223.18726220815515
2431,BY_y_cv0.24_cy0.07,223.1874905079425
2432,BY_y_cv0.24_cy0.08,223.18817882280695
2433,BY_y_cv0.24_cy0.09,223.19349078920789
2434,BY_y_cv0.24_cy0.10,223.143679524214
2435,BY_y_cv0.24_cy0.11,223.14935360030847
2436,BY_y_cv0.24_cy0.12,223.15223191882924
2437,BY_y_cv0.24_cy0.13,223.16299404031545
2438,BY_y_cv0.24_cy0.14,223.15886397941472
2439,BY_y_cv0.24_cy0.15,223.1101197841088
2440,BY_y_cv0.24_cy0.16,223.1679121621093
2441,BY_y_cv0.24_cy0.17,223.0918892525091
2442,BY_y_cv0.24_cy0.18,223.09749421339822
2443,BY_y_cv0.24_cy0.19,223.13565743508104
2444,BY_y_cv0.24_cy0.20,223.12443069061788
2445,BY_y_cv0.24_cy0.21,223.11645314844668
2446,BY_y_cv0.24_cy0.22,223.1084425533307
2447,BY_y_cv0.24_cy0.23,223.10039899463973
2448,BY_y_cv0.24_cy0.24,223.09232257217008
2449,BY_y_cv0.24_cy0.25,223.08421339511622
2450,BY_y_cv0.24_cy0.26,223.0808856207705
2451,BY_y_cv0.24_cy0.27,223.07271107838008
2452,BY_y_cv0.24_cy0.28,223.06450416115808
2453,BY_y_cv0.24_cy0.29,223.05617450620758
2454,BY_y_cv0.24_cy0.30,223.0585406643761
2455,BY_y_cv0.24_cy0.31,223.05023700002874
2456,BY_y_cv0.24_cy0.32,223.04190159413702
2457,BY_y_cv0.24_cy0.33,223.0335346296901
2458,BY_y_cv0.24_cy0.34,223.02529700459053
2459,BY_y_cv0.24_cy0.35,223.01686750754075
2460,BY_y_cv0.24_cy0.36,223.0084122037033
2461,BY_y_cv0.24_cy0.37,223.00679088999698
2462,BY_y_cv0.24_cy0.38,222.99826878815892
2463,BY_y_cv0.24_cy0.39,222.98972183400912
2464,BY_y_cv0.24_cy0.40,222.98313498662316
2465,BY_y_cv0.24_cy0.41,222.97452264335226
2466,BY_y_cv0.24_cy0.42,222.96585596910973
2467,BY_y_cv0.24_cy0.43,222.95718479780064
2468,BY_y_cv0.24_cy0.44,222.94848462071766
2469,BY_y_cv0.24_cy0.45,222.95615038162197
2470,BY_y_cv0.24_cy0.46,222.94710416618673
2471,BY_y_cv0.24_cy0.47,222.9382894741961
2472,BY_y_cv0.24_cy0.48,222.9294751913731
2473,BY_y_cv0.24_cy0.49,222.92063337155233
2474,BY_y_cv0.24_cy0.50,222.91176433162258
2475,BY_y_cv0.24_cy0.51,222.89857310695587
2476,BY_y_cv0.24_cy0.52,222.88965078524836
2477,BY_y_cv0.24_cy0.53,222.89876906942825
2478,BY_y_cv0.24_cy0.54,222.88979357022725
2479,BY_y_cv0.24_cy0.55,222.88075807130792
2480,BY_y_cv0.24_cy0.56,222.87173183979306
2481,BY_y_cv0.24_cy0.57,222.8626807859757
2482,BY_y_cv0.24_cy0.58,222.89022706621057
2483,BY_y_cv0.24_cy0.59,222.90972514196184
2484,BY_y_cv0.24_cy0.60,222.93290614468373
2485,BY_y_cv0.24_cy0.61,222.92375341417448
2486,BY_y_cv0.24_cy0.62,222.9145777210184
2487,BY_y_cv0.24_cy0.63,222.884817160553
2488,BY_y_cv0.24_cy0.64,222.87556630833024
2489,BY_y_cv0.24_cy0.65,222.86911200936245
2490,BY_y_cv0.24_cy0.66,222.86849376422126
2491,BY_y_cv0.24_cy0.67,222.85921029055737
2492,BY_y_cv0.24_cy0.68,222.84990631586552
2493,BY_y_cv0.24_cy0.69,222.8895672378934
2494,BY_y_cv0.24_cy0.70,222.88021957095737
2495,BY_y_cv0.24_cy0.71,222.8708526691935
2496,BY_y_cv0.24_cy0.72,222.86146697223703
2497,BY_y_cv0.24_cy0.73,222.85206292232834
2498,BY_y_cv0.24_cy0.74,222.84264096524134
2499,BY_y_cv0.24_cy0.75,222.80980440484566
2500,BY_y_cv0.24_cy0.76,222.81357492753452
2501,BY_y_cv0.24_cy0.77,222.79636780982477
2502,BY_y_cv0.24_cy0.78,222.79782035549837
2503,BY_y_cv0.24_cy0.79,222.7883166231972
2504,BY_y_cv0.24_cy0.80,222.77879773616573
2505,BY_y_cv0.24_cy0.81,222.77008129326316
2506,BY_y_cv0.24_cy0.82,222.7798965685876
2507,BY_y_cv0.24_cy0.83,222.77033350775002
2508,BY_y_cv0.24_cy0.84,222.76734854983604
2509,BY_y_cv0.24_cy0.85,222.7577590159832
2510,BY_y_cv0.24_cy0.86,222.74815716386328
2511,BY_y_cv0.24_cy0.87,222.74007486829214
2512,BY_y_cv0.24_cy0.88,222.73042518476038
2513,BY_y_cv0.24_cy0.89,222.72057438377544
2514,BY_y_cv0.24_cy0.90,222.72695735686034
2515,BY_y_cv0.24_cy0.91,222.7817356261127
2516,BY_y_cv0.24_cy0.92,222.7720628637184
2517,BY_y_cv0.24_cy0.93,222.76238121633943
2518,BY_y_cv0.24_cy0.94,222.7526911138926
2519,BY_y_cv0.24_cy0.95,222.74299304784614
2520,BY_y_cv0.24_cy0.96,222.73328751074877
2521,BY_y_cv0.24_cy0.97,222.66946399357477
2522,BY_y_cv0.24_cy0.98,222.6776153678171
2523,BY_y_cv0.24_cy0.99,222.66789430058267
2524,BY_y_cv0.24_cy1.00,222.65813327930573
2525,BY_y_cv0.25_cy0.00,226.55271848892096
2526,BY_y_cv0.25_cy0.01,226.5295781378014
2527,BY_y_cv0.25_cy0.02,226.54786120294267
2528,BY_y_cv0.25_cy0.03,226.56335055083605
2529,BY_y_cv0.25_cy0.04,226.5790284284178
2530,BY_y_cv0.25_cy0.05,226.52959093613754
2531,BY_y_cv0.25_cy0.06,226.56881760142244
2532,BY_y_cv0.25_cy0.07,226.5306745388838
2533,BY_y_cv0.25_cy0.08,226.47145805295935
2534,BY_y_cv0.25_cy0.09,226.47248085175417
2535,BY_y_cv0.25_cy0.10,226.4804488493699
2536,BY_y_cv0.25_cy0.11,226.49156765411448
2537,BY_y_cv0.25_cy0.12,226.49944821846802
2538,BY_y_cv0.25_cy0.13,226.437428465982
2539,BY_y_cv0.25_cy0.14,226.4395815316648
2540,BY_y_cv0.25_cy0.15,226.44872631428132
2541,BY_y_cv0.25_cy0.16,226.46102886885694
2542,BY_y_cv0.25_cy0.17,226.4580327895494
2543,BY_y_cv0.25_cy0.18,226.40919923882595
2544,BY_y_cv0.25_cy0.19,226.41151983200274
2545,BY_y_cv0.25_cy0.20,226.40340536350564
2546,BY_y_cv0.25_cy0.21,226.3952571546126
2547,BY_y_cv0.25_cy0.22,226.38265945788737
2548,BY_y_cv0.25_cy0.23,226.37444417728224
2549,BY_y_cv0.25_cy0.24,226.3661954384505
2550,BY_y_cv0.25_cy0.25,226.37649181297277
2551,BY_y_cv0.25_cy0.26,226.36817563646838
2552,BY_y_cv0.25_cy0.27,226.3598263573553
2553,BY_y_cv0.25_cy0.28,226.35144411692423
2554,BY_y_cv0.25_cy0.29,226.34302906291467
2555,BY_y_cv0.25_cy0.30,226.33454631675963
2556,BY_y_cv0.25_cy0.31,226.32606611500617
2557,BY_y_cv0.25_cy0.32,226.31755360413229
2558,BY_y_cv0.25_cy0.33,226.30900897034064
2559,BY_y_cv0.25_cy0.34,226.33808941357708
2560,BY_y_cv0.25_cy0.35,226.3588832006475
2561,BY_y_cv0.25_cy0.36,226.3834578298604
2562,BY_y_cv0.25_cy0.37,226.37478149934873
2563,BY_y_cv0.25_cy0.38,226.36607405738232
2564,BY_y_cv0.25_cy0.39,226.35733574164877
2565,BY_y_cv0.25_cy0.40,226.32742678869693
2566,BY_y_cv0.25_cy0.41,226.31862867666933
2567,BY_y_cv0.25_cy0.42,226.3215238305586
2568,BY_y_cv0.25_cy0.43,226.30377386367147
2569,BY_y_cv0.25_cy0.44,226.30703637952013
2570,BY_y_cv0.25_cy0.45,226.29485357382603
2571,BY_y_cv0.25_cy0.46,226.28590716801176
2572,BY_y_cv0.25_cy0.47,226.27693208401107
2573,BY_y_cv0.25_cy0.48,226.31831450122138
2574,BY_y_cv0.25_cy0.49,226.30927922105914
2575,BY_y_cv0.25_cy0.50,226.30021618108023
2576,BY_y_cv0.25_cy0.51,226.29112570969448
2577,BY_y_cv0.25_cy0.52,226.28200814410357
2578,BY_y_cv0.25_cy0.53,226.27286382634938
2579,BY_y_cv0.25_cy0.54,226.26369310573898
2580,BY_y_cv0.25_cy0.55,226.25449633854666
2581,BY_y_cv0.25_cy0.56,226.2348086580476
2582,BY_y_cv0.25_cy0.57,226.2255620318911
2583,BY_y_cv0.25_cy0.58,226.20833737524046
2584,BY_y_cv0.25_cy0.59,226.21028840653108
2585,BY_y_cv0.25_cy0.60,226.20096794331278
2586,BY_y_cv0.25_cy0.61,226.19162370234375
2587,BY_y_cv0.25_cy0.62,226.18308977276845
2588,BY_y_cv0.25_cy0.63,226.17370459984468
2589,BY_y_cv0.25_cy0.64,226.18420224161855
2590,BY_y_cv0.25_cy0.65,226.1747654495832
2591,BY_y_cv0.25_cy0.66,226.16513556141203
2592,BY_y_cv0.25_cy0.67,226.16260063635727
2593,BY_y_cv0.25_cy0.68,226.15309977573511
2594,BY_y_cv0.25_cy0.69,226.14514970087254
2595,BY_y_cv0.25_cy0.70,226.13560831177077
2596,BY_y_cv0.25_cy0.71,226.125803601625
2597,BY_y_cv0.25_cy0.72,226.11622342640513
2598,BY_y_cv0.25_cy0.73,226.12310122893575
2599,BY_y_cv0.25_cy0.74,226.17974904036765
2600,BY_y_cv0.25_cy0.75,226.17010741528352
2601,BY_y_cv0.25_cy0.76,226.16044842293087
2602,BY_y_cv0.25_cy0.77,226.1507725256088
2603,BY_y_cv0.25_cy0.78,226.14108018908408
2604,BY_y_cv0.25_cy0.79,226.13137188528432
2605,BY_y_cv0.25_cy0.80,226.12164808275358
2606,BY_y_cv0.25_cy0.81,226.0562587183349
2607,BY_y_cv0.25_cy0.82,226.064873176945
2608,BY_y_cv0.25_cy0.83,226.05510950480112
2609,BY_y_cv0.25_cy0.84,226.04529716602448
2610,BY_y_cv0.25_cy0.85,226.03550684313635
2611,BY_y_cv0.25_cy0.86,226.0412317272123
2612,BY_y_cv0.25_cy0.87,226.03138227310941
2613,BY_y_cv0.25_cy0.88,226.0553442820483
2614,BY_y_cv0.25_cy0.89,226.02649419659886
2615,BY_y_cv0.25_cy0.90,226.01660624842356
2616,BY_y_cv0.25_cy0.91,226.00674433364242
2617,BY_y_cv0.25_cy0.92,226.03443196108987
2618,BY_y_cv0.25_cy0.93,226.05390071472684
2619,BY_y_cv0.25_cy0.94,226.08209666821622
2620,BY_y_cv0.25_cy0.95,226.0721877674385
2621,BY_y_cv0.25_cy0.96,226.0622711703338
2622,BY_y_cv0.25_cy0.97,226.05234736642544
2623,BY_y_cv0.25_cy0.98,226.04241685617166
2624,BY_y_cv0.25_cy0.99,226.0324801398005
2625,BY_y_cv0.25_cy1.00,226.02253771787426
2626,BY_y_cv0.26_cy0.00,229.95640421443696
2627,BY_y_cv0.26_cy0.01,229.97034335925724
2628,BY_y_cv0.26_cy0.02,229.96785476060234
2629,BY_y_cv0.26_cy0.03,229.98273027678988
2630,BY_y_cv0.26_cy0.04,229.95157219098456
2631,BY_y_cv0.26_cy0.05,229.93142487659776
2632,BY_y_cv0.26_cy0.06,229.95387679664728
2633,BY_y_cv0.26_cy0.07,229.9734932555337
2634,BY_y_cv0.26_cy0.08,229.93913328869604
2635,BY_y_cv0.26_cy0.09,229.96675823879832
2636,BY_y_cv0.26_cy0.10,229.92880579756277
2637,BY_y_cv0.26_cy0.11,229.8692699609406
2638,BY_y_cv0.26_cy0.12,229.87157764372353
2639,BY_y_cv0.26_cy0.13,229.8810634723339
2640,BY_y_cv0.26_cy0.14,229.8938159901078
2641,BY_y_cv0.26_cy0.15,229.89960581781506
2642,BY_y_cv0.26_cy0.16,229.840773922321
2643,BY_y_cv0.26_cy0.17,229.844300397443
2644,BY_y_cv0.26_cy0.18,229.918409062689
2645,BY_y_cv0.26_cy0.19,229.91014940488552
2646,BY_y_cv0.26_cy0.20,229.90185525291545
2647,BY_y_cv0.26_cy0.21,229.89352668261458
2648,BY_y_cv0.26_cy0.22,229.88516378145158
2649,BY_y_cv0.26_cy0.23,229.87676664450484
2650,BY_y_cv0.26_cy0.24,229.86833537540025
2651,BY_y_cv0.26_cy0.25,229.85987009357086
2652,BY_y_cv0.26_cy0.26,229.85137092229542
2653,BY_y_cv0.26_cy0.27,229.84283799503322
2654,BY_y_cv0.26_cy0.28,229.83427145602818
2655,BY_y_cv0.26_cy0.29,229.82567145838436
2656,BY_y_cv0.26_cy0.30,229.79228184915502
2657,BY_y_cv0.26_cy0.31,229.79759768570221
2658,BY_y_cv0.26_cy0.32,229.78889928501997
2659,BY_y_cv0.26_cy0.33,229.78016813744492
2660,BY_y_cv0.26_cy0.34,229.7632248379538
2661,BY_y_cv0.26_cy0.35,229.76599471274423
2662,BY_y_cv0.26_cy0.36,229.75716640904432
2663,BY_y_cv0.26_cy0.37,229.7483062054457
2664,BY_y_cv0.26_cy0.38,229.7394143361642
2665,BY_y_cv0.26_cy0.39,229.73134720428536
2666,BY_y_cv0.26_cy0.40,229.72239833998557
2667,BY_y_cv0.26_cy0.41,229.71341293557694
2668,BY_y_cv0.26_cy0.42,229.7248779650005
2669,BY_y_cv0.26_cy0.43,229.71565118215784
2670,BY_y_cv0.26_cy0.44,229.70657343481926
2671,BY_y_cv0.26_cy0.45,229.7046078620506
2672,BY_y_cv0.26_cy0.46,229.69547038905333
2673,BY_y_cv0.26_cy0.47,229.68630370456884
2674,BY_y_cv0.26_cy0.48,229.67872038630105
2675,BY_y_cv0.26_cy0.49,229.66949621292298
2676,BY_y_cv0.26_cy0.50,229.66021828976136
2677,BY_y_cv0.26_cy0.51,229.65071537146358
2678,BY_y_cv0.26_cy0.52,229.64140740430724
2679,BY_y_cv0.26_cy0.53,229.6490130295388
2680,BY_y_cv0.26_cy0.54,229.7078230889001
2681,BY_y_cv0.26_cy0.55,229.69842804539002
2682,BY_y_cv0.26_cy0.56,229.68900681383712
2683,BY_y_cv0.26_cy0.57,229.6795597675491
2684,BY_y_cv0.26_cy0.58,229.6700872878153
2685,BY_y_cv0.26_cy0.59,229.66058975798188
2686,BY_y_cv0.26_cy0.60,229.65106757411874
2687,BY_y_cv0.26_cy0.61,229.64152113183138
2688,BY_y_cv0.26_cy0.62,229.57469732311566
2689,BY_y_cv0.26_cy0.63,229.58398819028807
2690,BY_y_cv0.26_cy0.64,229.57437512018774
2691,BY_y_cv0.26_cy0.65,229.56473945840517
2692,BY_y_cv0.26_cy0.66,229.555045888609
2693,BY_y_cv0.26_cy0.67,229.54811889113097
2694,BY_y_cv0.26_cy0.68,229.54049605268722
2695,BY_y_cv0.26_cy0.69,229.5536416167397
2696,BY_y_cv0.26_cy0.70,229.5390175644698
2697,BY_y_cv0.26_cy0.71,229.52910845816078
2698,BY_y_cv0.26_cy0.72,229.53367361743824
2699,BY_y_cv0.26_cy0.73,229.5222950952237
2700,BY_y_cv0.26_cy0.74,229.5101392325096
2701,BY_y_cv0.26_cy0.75,229.53694368257456
2702,BY_y_cv0.26_cy0.76,229.55726196452068
2703,BY_y_cv0.26_cy0.77,229.58404490325523
2704,BY_y_cv0.26_cy0.78,229.5767435940443
2705,BY_y_cv0.26_cy0.79,229.56682426294574
2706,BY_y_cv0.26_cy0.80,229.5568890784107
2707,BY_y_cv0.26_cy0.81,229.5469385217508
2708,BY_y_cv0.26_cy0.82,229.5369730768989
2709,BY_y_cv0.26_cy0.83,229.52699323036106
2710,BY_y_cv0.26_cy0.84,229.51699947104427
2711,BY_y_cv0.26_cy0.85,229.50699228988054
2712,BY_y_cv0.26_cy0.86,229.49697218019085
2713,BY_y_cv0.26_cy0.87,229.48693963642071
2714,BY_y_cv0.26_cy0.88,229.4768951561391
2715,BY_y_cv0.26_cy0.89,229.46683923723705
2716,BY_y_cv0.26_cy0.90,229.45677806787992
2717,BY_y_cv0.26_cy0.91,229.446675243477
2718,BY_y_cv0.26_cy0.92,229.43658800754292
2719,BY_y_cv0.26_cy0.93,229.42646442765712
2720,BY_y_cv0.26_cy0.94,229.41635883102936
2721,BY_y_cv0.26_cy0.95,229.40624481380308
2722,BY_y_cv0.26_cy0.96,229.43521667228873
2723,BY_y_cv0.26_cy0.97,229.45835895880157
2724,BY_y_cv0.26_cy0.98,229.4475657826559
2725,BY_y_cv0.26_cy0.99,229.4374181006513
2726,BY_y_cv0.26_cy1.00,229.43025453100128
2727,BY_y_cv0.27_cy0.00,233.52419667556575
2728,BY_y_cv0.27_cy0.01,233.52880224782547
2729,BY_y_cv0.27_cy0.02,233.46225265601916
2730,BY_y_cv0.27_cy0.03,233.46003160226138
2731,BY_y_cv0.27_cy0.04,233.46570174332285
2732,BY_y_cv0.27_cy0.05,233.4763416805603
2733,BY_y_cv0.27_cy0.06,233.4852054943638
2734,BY_y_cv0.27_cy0.07,233.48859134983417
2735,BY_y_cv0.27_cy0.08,233.43566642611646
2736,BY_y_cv0.27_cy0.09,233.4600795805205
2737,BY_y_cv0.27_cy0.10,233.48156695184883
2738,BY_y_cv0.27_cy0.11,233.4515065507558
2739,BY_y_cv0.27_cy0.12,233.47788682432113
2740,BY_y_cv0.27_cy0.13,233.44242596906477
2741,BY_y_cv0.27_cy0.14,233.42027570811828
2742,BY_y_cv0.27_cy0.15,233.3841708192853
2743,BY_y_cv0.27_cy0.16,233.3953004936437
2744,BY_y_cv0.27_cy0.17,233.409793746568
2745,BY_y_cv0.27_cy0.18,233.3886583603002
2746,BY_y_cv0.27_cy0.19,233.38022290182363
2747,BY_y_cv0.27_cy0.20,233.37175232016125
2748,BY_y_cv0.27_cy0.21,233.3632207772276
2749,BY_y_cv0.27_cy0.22,233.35445406828623
2750,BY_y_cv0.27_cy0.23,233.34587857822316
2751,BY_y_cv0.27_cy0.24,233.33726834127935
2752,BY_y_cv0.27_cy0.25,233.34604153419954
2753,BY_y_cv0.27_cy0.26,233.33736802751156
2754,BY_y_cv0.27_cy0.27,233.3988226206091
2755,BY_y_cv0.27_cy0.28,233.3900692842468
2756,BY_y_cv0.27_cy0.29,233.3812818406537
2757,BY_y_cv0.27_cy0.30,233.37246045593966
2758,BY_y_cv0.27_cy0.31,233.3636053057886
2759,BY_y_cv0.27_cy0.32,233.35471657444236
2760,BY_y_cv0.27_cy0.33,233.3457944550706
2761,BY_y_cv0.27_cy0.34,233.33683915151198
2762,BY_y_cv0.27_cy0.35,233.32785087460803
2763,BY_y_cv0.27_cy0.36,233.31882984499265
2764,BY_y_cv0.27_cy0.37,233.3097762921858
2765,BY_y_cv0.27_cy0.38,233.2417631357077
2766,BY_y_cv0.27_cy0.39,233.23264943015855
2767,BY_y_cv0.27_cy0.40,233.24292018151883
2768,BY_y_cv0.27_cy0.41,233.2337422691195
2769,BY_y_cv0.27_cy0.42,233.22453313003027
2770,BY_y_cv0.27_cy0.43,233.21529304557606
2771,BY_y_cv0.27_cy0.44,233.2059859295676
2772,BY_y_cv0.27_cy0.45,233.1966848139091
2773,BY_y_cv0.27_cy0.46,233.18735363659803
2774,BY_y_cv0.27_cy0.47,233.19451554313568
2775,BY_y_cv0.27_cy0.48,233.18508979053354
2776,BY_y_cv0.27_cy0.49,233.26999221845168
2777,BY_y_cv0.27_cy0.50,233.181841158727
2778,BY_y_cv0.27_cy0.51,233.17236148885698
2779,BY_y_cv0.27_cy0.52,233.16285371528957
2780,BY_y_cv0.27_cy0.53,233.1532806728044
2781,BY_y_cv0.27_cy0.54,233.14371775201909
2782,BY_y_cv0.27_cy0.55,233.1738515366906
2783,BY_y_cv0.27_cy0.56,233.19526970255336
2784,BY_y_cv0.27_cy0.57,233.22330905842136
2785,BY_y_cv0.27_cy0.58,233.216443011608
2786,BY_y_cv0.27_cy0.59,233.20673795829933
2787,BY_y_cv0.27_cy0.60,233.19700775240563
2788,BY_y_cv0.27_cy0.61,233.1872527961894
2789,BY_y_cv0.27_cy0.62,233.17747350012286
2790,BY_y_cv0.27_cy0.63,233.17138351837676
2791,BY_y_cv0.27_cy0.64,233.16674831222426
2792,BY_y_cv0.27_cy0.65,233.16137398105897
2793,BY_y_cv0.27_cy0.66,233.15524119212756
2794,BY_y_cv0.27_cy0.67,233.14833360392478
2795,BY_y_cv0.27_cy0.68,233.14063810183217
2796,BY_y_cv0.27_cy0.69,233.13214499377867
2797,BY_y_cv0.27_cy0.70,233.1228481610797
2798,BY_y_cv0.27_cy0.71,233.11274515397767
2799,BY_y_cv0.27_cy0.72,233.10183809340216
2800,BY_y_cv0.27_cy0.73,233.09013123119095
2801,BY_y_cv0.27_cy0.74,233.07763304310706
2802,BY_y_cv0.27_cy0.75,233.0643615128387
2803,BY_y_cv0.27_cy0.76,233.05029439256052
2804,BY_y_cv0.27_cy0.77,233.03548076180454
2805,BY_y_cv0.27_cy0.78,233.0199709358354
2806,BY_y_cv0.27_cy0.79,233.04808951628513
2807,BY_y_cv0.27_cy0.80,233.0721640435373
2808,BY_y_cv0.27_cy0.81,233.06133123281893
2809,BY_y_cv0.27_cy0.82,233.05115441137912
2810,BY_y_cv0.27_cy0.83,233.04929599541535
2811,BY_y_cv0.27_cy0.84,233.04670517315975
2812,BY_y_cv0.27_cy0.85,233.0312632405496
2813,BY_y_cv0.27_cy0.86,233.02103248996866
2814,BY_y_cv0.27_cy0.87,233.0220832188477
2815,BY_y_cv0.27_cy0.88,233.01182673790117
2816,BY_y_cv0.27_cy0.89,232.99643404288128
2817,BY_y_cv0.27_cy0.90,232.99812052169528
2818,BY_y_cv0.27_cy0.91,232.98782997286543
2819,BY_y_cv0.27_cy0.92,233.00649723248137
2820,BY_y_cv0.27_cy0.93,232.97583356082941
2821,BY_y_cv0.27_cy0.94,232.9655187567789
2822,BY_y_cv0.27_cy0.95,232.95494710868007
2823,BY_y_cv0.27_cy0.96,232.98391353873956
2824,BY_y_cv0.27_cy0.97,232.95427271147676
2825,BY_y_cv0.27_cy0.98,233.01347946914817
2826,BY_y_cv0.27_cy0.99,233.00310801829588
2827,BY_y_cv0.27_cy1.00,232.99273050314116
2828,BY_y_cv0.28_cy0.00,237.15312181114626
2829,BY_y_cv0.28_cy0.01,237.16204135017438
2830,BY_y_cv0.28_cy0.02,237.15761460332052
2831,BY_y_cv0.28_cy0.03,237.1841546264006
2832,BY_y_cv0.28_cy0.04,237.1493902114002
2833,BY_y_cv0.28_cy0.05,237.18129642600582
2834,BY_y_cv0.28_cy0.06,237.09379106597555
2835,BY_y_cv0.28_cy0.07,237.10030574415615
2836,BY_y_cv0.28_cy0.08,237.10231693344343
